Date,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption
2017-01-08 16:50,15.74,65.34,0.07,214.7,242.9,30069.87,17872.34,17262.65
2017-01-08 17:00,15.84,65.21,0.08,196.8,227.2,30732.15,18113.07,18112.77
2017-01-08 17:10,15.85,64.74,0.07,183.4,211.4,31831.9,18528.88,19315.66
2017-01-08 17:20,15.8,65.44,0.08,153.8,178.1,33265.82,19699.7,21120.0
2017-01-08 17:30,15.77,66.04,0.08,114.3,133.6,35969.62,21614.59,23664.58
2017-01-08 17:40,15.7,68.18,0.07,97.2,112.3,38418.23,22967.78,24786.51
2017-01-08 17:50,15.56,68.78,0.07,58.3,67.63,39256.71,23624.32,25012.05
2017-01-08 18:00,15.4,70.1,0.07,26.82,28.13,40313.92,24149.54,25341.69
2017-01-08 18:10,15.32,71.5,0.07,11.23,11.62,40629.87,24127.66,25399.52
2017-01-08 18:20,15.25,72.3,0.07,3.41,3.63,40508.35,23894.22,25399.52
2017-01-08 18:30,15.21,72.6,0.07,0.86,0.96,40617.72,23992.71,25272.29
2017-01-08 18:40,15.2,72.9,0.07,0.23,0.21,41079.49,24109.42,25359.04
2017-01-08 18:50,15.18,72.6,0.07,0.07,0.12,40988.35,24003.65,25428.43
2017-01-08 19:00,15.19,72.8,0.07,0.05,0.08,41194.94,24496.05,25486.27
2017-01-08 19:10,15.17,73.2,0.07,0.06,0.1,41237.47,24627.36,25544.1
2017-01-08 19:20,15.18,72.9,0.07,0.06,0.11,41608.1,24817.02,25659.76
2017-01-08 19:30,15.22,73.3,0.07,0.08,0.07,41662.78,24831.61,25653.98
2017-01-08 19:40,15.22,74.4,0.07,0.05,0.08,41650.63,24641.95,25723.37
2017-01-08 19:50,15.17,74.6,0.07,0.05,0.09,41796.46,24656.53,25729.16
2017-01-08 20:00,15.18,74.7,0.07,0.07,0.11,41419.75,24558.05,25503.61
2017-01-08 20:10,15.22,74.4,0.07,0.04,0.12,41085.57,24729.48,25474.7
2017-01-08 20:20,15.24,73.9,0.08,0.04,0.13,41140.25,24827.96,25486.27
2017-01-08 20:30,15.25,73.6,0.08,0.05,0.14,41079.49,24780.55,25474.7
2017-01-08 20:40,15.3,74.4,0.07,0.07,0.12,40866.84,24638.3,25393.73
2017-01-08 20:50,15.27,74.5,0.08,0.11,0.1,40982.28,24722.19,25544.1
2017-01-08 21:00,15.27,74.7,0.07,0.08,0.12,40830.38,24554.41,25191.33
2017-01-08 21:10,15.24,74.8,0.07,0.07,0.12,40587.34,24587.23,24850.12
2017-01-08 21:20,15.29,74.7,0.07,0.1,0.13,40010.13,24532.52,24566.75
2017-01-08 21:30,15.31,75.2,0.08,0.06,0.12,39469.37,24007.29,24474.22
2017-01-08 21:40,15.3,75.5,0.08,0.06,0.15,38752.41,23832.22,24300.72
2017-01-08 21:50,15.29,76.9,0.07,0.1,0.12,37889.62,23573.25,23982.65
2017-01-08 22:00,15.18,77.5,0.08,0.05,0.1,37361.01,23204.86,23520.0
2017-01-08 22:10,15.14,78.5,0.07,0.05,0.18,36619.75,22734.35,23236.63
2017-01-08 22:20,15.1,79.0,0.08,0.04,0.12,36267.34,22413.37,22878.07
2017-01-08 22:30,15.09,79.1,0.08,0.06,0.14,35441.01,21782.37,22328.67
2017-01-08 22:40,15.12,79.0,0.08,0.04,0.13,34900.25,21286.32,21935.42
2017-01-08 22:50,15.23,76.9,0.08,0.06,0.14,33988.86,21096.66,21628.92
2017-01-08 23:00,15.27,75.3,0.08,0.07,0.13,32664.3,20556.84,21091.08
2017-01-08 23:10,15.29,73.8,0.07,0.05,0.14,31509.87,20038.91,20449.16
2017-01-08 23:20,15.28,73.8,0.08,0.08,0.16,30221.77,19448.02,20009.64
2017-01-08 23:30,15.18,73.1,0.07,0.08,0.08,29608.1,18926.44,19656.87
2017-01-08 23:40,15.14,72.5,0.07,0.1,0.15,28751.39,18466.87,19200.0
2017-01-08 23:50,15.11,71.4,0.08,0.06,0.12,27754.94,17700.91,18506.02
2017-01-09 00:00,15.11,71.3,0.08,0.03,0.16,27268.86,17387.23,17898.8
2017-01-09 00:10,15.11,71.4,0.08,0.07,0.11,26746.33,16880.24,17453.49
2017-01-09 00:20,15.08,71.0,0.07,0.06,0.15,25828.86,16511.85,17170.12
2017-01-09 00:30,15.02,71.1,0.08,0.06,0.15,25294.18,16081.46,16898.31
2017-01-09 00:40,15.05,71.1,0.08,0.06,0.13,24820.25,15457.75,16499.28
2017-01-09 00:50,15.1,71.1,0.08,0.08,0.13,24455.7,15286.32,16192.77
2017-01-09 01:00,15.09,71.0,0.07,0.07,0.14,23763.04,14735.56,15811.08
2017-01-09 01:10,15.13,70.1,0.08,0.05,0.11,23210.13,14596.96,15620.24
2017-01-09 01:20,15.12,69.34,0.07,0.07,0.12,22869.87,14316.11,15487.23
2017-01-09 01:30,15.04,69.11,0.08,0.06,0.13,22444.56,13874.77,15169.16
2017-01-09 01:40,15.01,69.57,0.07,0.07,0.14,22268.35,13663.22,15036.14
2017-01-09 01:50,14.98,69.8,0.08,0.07,0.14,22116.46,13582.98,14955.18
2017-01-09 02:00,14.97,68.97,0.07,0.06,0.14,22086.08,13404.26,14880.0
2017-01-09 02:10,14.99,69.14,0.07,0.05,0.14,22043.54,13200.0,14810.6
2017-01-09 02:20,14.94,69.57,0.08,0.08,0.14,21849.11,12988.45,14729.64
2017-01-09 02:30,14.96,69.47,0.07,0.07,0.16,21557.47,12937.39,14613.98
2017-01-09 02:40,14.99,68.54,0.07,0.09,0.17,21259.75,12733.13,14157.11
2017-01-09 02:50,14.96,69.44,0.08,0.07,0.15,21162.53,12638.3,14070.36
2017-01-09 03:00,15.02,70.2,0.08,0.06,0.14,21095.7,12711.25,13983.61
2017-01-09 03:10,14.99,71.9,0.08,0.05,0.16,20943.8,12751.37,13850.6
2017-01-09 03:20,14.97,72.9,0.07,0.08,0.14,20718.99,12579.94,13792.77
2017-01-09 03:30,14.95,73.0,0.08,0.06,0.13,20646.08,12426.75,13746.51
2017-01-09 03:40,14.91,72.8,0.07,0.06,0.2,20664.3,12423.1,13694.46
2017-01-09 03:50,14.87,72.4,0.07,0.05,0.15,20433.42,12481.46,13729.16
2017-01-09 04:00,14.88,72.1,0.08,0.07,0.13,20615.7,12612.77,13792.77
2017-01-09 04:10,14.84,72.1,0.08,0.07,0.13,20482.03,12455.93,13856.39
2017-01-09 04:20,14.8,72.0,0.07,0.07,0.15,20518.48,12339.21,13850.6
2017-01-09 04:30,14.78,72.3,0.07,0.1,0.12,19594.94,12474.16,13769.64
2017-01-09 04:40,14.81,72.1,0.07,0.06,0.11,19576.71,12499.7,13694.46
2017-01-09 04:50,14.94,70.6,0.07,0.09,0.13,19637.47,12616.41,13682.89
2017-01-09 05:00,14.98,71.3,0.08,0.06,0.14,19594.94,12827.96,13856.39
2017-01-09 05:10,14.9,70.8,0.07,0.06,0.14,19898.73,12820.67,13948.92
2017-01-09 05:20,14.92,70.6,0.07,0.06,0.18,19935.19,12973.86,13995.18
2017-01-09 05:30,14.9,69.83,0.07,0.07,0.18,20093.16,13159.88,13995.18
2017-01-09 05:40,14.9,69.5,0.08,0.07,0.13,20311.9,13510.03,14209.16
2017-01-09 05:50,14.89,69.24,0.07,0.06,0.13,21162.53,13882.07,14839.52
2017-01-09 06:00,14.93,69.1,0.07,0.06,0.15,22359.49,14637.08,15279.04
2017-01-09 06:10,14.87,68.94,0.07,0.08,0.12,22584.3,14604.26,14960.96
2017-01-09 06:20,14.85,68.8,0.08,0.05,0.12,22699.75,14564.13,14833.73
2017-01-09 06:30,14.93,67.46,0.07,0.05,0.15,23179.75,14939.82,14781.69
2017-01-09 06:40,14.93,67.03,0.07,0.09,0.11,23331.65,15235.26,14816.39
2017-01-09 06:50,14.92,67.26,0.07,0.05,0.13,23137.22,15144.07,14746.99
2017-01-09 07:00,14.9,67.27,0.08,0.08,0.12,23003.54,15063.83,14544.58
2017-01-09 07:10,14.91,67.13,0.08,0.03,0.15,23295.19,15417.63,13954.7
2017-01-09 07:20,14.91,67.1,0.07,0.09,0.13,23471.39,15362.92,13237.59
2017-01-09 07:30,14.91,66.89,0.07,0.08,0.14,23331.65,14972.64,12584.1
2017-01-09 07:40,14.91,65.93,0.08,0.05,0.16,23222.28,14615.2,11895.9
2017-01-09 07:50,14.97,63.73,0.07,0.08,0.09,22651.14,14494.83,11525.78
2017-01-09 08:00,14.91,63.23,0.07,0.09,0.13,23289.11,14586.02,11537.35
2017-01-09 08:10,14.87,63.12,0.07,0.4,0.43,24042.53,14969.0,11670.36
2017-01-09 08:20,14.88,62.69,0.08,1.06,1.04,24899.24,15355.62,11757.11
2017-01-09 08:30,14.89,62.26,0.08,3.18,3.15,25798.48,15869.91,12086.75
2017-01-09 08:40,14.97,61.72,0.08,6.16,6.08,26053.67,16088.75,12364.34
2017-01-09 08:50,14.99,60.62,0.08,25.97,25.0,26223.8,16515.5,12526.27
2017-01-09 09:00,15.07,59.22,0.08,47.19,42.81,26794.94,16675.99,12809.64
2017-01-09 09:10,15.12,60.02,0.08,41.34,38.62,27511.9,16924.01,13012.05
2017-01-09 09:20,15.2,60.46,0.08,79.0,69.85,27785.32,17317.93,13272.29
2017-01-09 09:30,15.37,59.59,0.07,145.3,99.1,28034.43,17518.54,13451.57
2017-01-09 09:40,15.51,59.09,0.08,168.1,88.5,28538.73,17974.47,13694.46
2017-01-09 09:50,15.58,58.05,0.08,206.7,123.1,28872.91,18550.76,13989.4
2017-01-09 10:00,15.74,57.88,0.08,236.9,112.3,29401.52,18944.68,14070.36
2017-01-09 10:10,15.85,57.65,0.08,246.0,93.8,30173.16,19145.29,14457.83
2017-01-09 10:20,15.85,57.78,0.08,286.0,92.5,30665.32,19382.37,14677.59
2017-01-09 10:30,15.97,58.88,0.08,349.0,120.6,32050.63,19648.63,14741.2
2017-01-09 10:40,16.06,59.95,0.08,387.8,138.4,32105.32,19779.94,14897.35
2017-01-09 10:50,16.17,59.62,0.08,367.7,107.9,32518.48,19790.88,15099.76
2017-01-09 11:00,16.31,59.82,0.07,417.0,142.9,32755.44,19878.42,15221.2
2017-01-09 11:10,16.4,59.42,0.08,419.7,127.3,33660.76,20257.75,15527.71
2017-01-09 11:20,16.4,59.22,0.08,384.4,107.1,33691.14,20513.07,15822.65
2017-01-09 11:30,16.45,58.58,0.07,371.0,120.3,33964.56,20491.19,15897.83
2017-01-09 11:40,16.69,57.14,0.08,490.9,172.0,33745.82,20677.2,15851.57
2017-01-09 11:50,16.77,56.68,0.08,279.9,171.8,33879.49,20618.84,15747.47
2017-01-09 12:00,16.61,57.48,0.08,226.8,185.5,33770.13,20305.17,15805.3
2017-01-09 12:10,16.62,58.21,0.08,290.5,197.1,33685.06,20487.54,16198.55
2017-01-09 12:20,16.75,57.84,0.08,374.2,206.4,33818.73,20801.22,16372.05
2017-01-09 12:30,16.92,58.58,0.08,491.0,209.1,34019.24,21220.67,16464.58
2017-01-09 12:40,16.92,60.38,0.08,452.4,188.9,33818.73,21392.1,16574.46
2017-01-09 12:50,16.86,61.01,0.08,574.0,210.6,34025.32,21315.5,16580.24
2017-01-09 13:00,16.76,62.05,0.07,504.7,170.5,34371.65,21034.65,16713.25
2017-01-09 13:10,16.57,62.62,0.08,441.5,172.4,34535.7,21060.18,16724.82
2017-01-09 13:20,16.59,62.58,0.08,460.0,137.4,34426.33,21093.01,16782.65
2017-01-09 13:30,16.73,62.08,0.08,462.5,114.3,33976.71,21111.25,16724.82
2017-01-09 13:40,16.94,60.31,0.08,493.4,98.2,33624.3,20954.41,16684.34
2017-01-09 13:50,16.95,61.01,0.07,510.1,93.2,33332.66,20761.09,16314.22
2017-01-09 14:00,16.99,60.28,0.08,498.4,91.9,33259.75,20702.74,16331.57
2017-01-09 14:10,16.99,60.48,0.07,486.8,86.2,32992.41,20779.33,16458.8
2017-01-09 14:20,16.91,60.85,0.08,426.8,85.2,32579.24,20888.75,16522.41
2017-01-09 14:30,16.77,62.05,0.07,307.4,90.3,32372.66,21176.9,16852.05
2017-01-09 14:40,16.6,64.65,0.07,208.0,89.6,32579.24,21093.01,16713.25
2017-01-09 14:50,16.25,67.19,0.08,148.9,119.4,32518.48,21060.18,16609.16
2017-01-09 15:00,16.27,67.06,0.07,223.9,157.2,32317.97,21034.65,16533.98
2017-01-09 15:10,16.34,66.79,0.08,325.9,249.9,32324.05,21005.47,16597.59
2017-01-09 15:20,16.41,66.86,0.07,416.0,363.5,31947.34,21012.77,16481.93
2017-01-09 15:30,16.44,67.16,0.07,385.2,373.2,31965.57,21114.89,16314.22
2017-01-09 15:40,16.5,66.69,0.07,386.9,398.3,31898.73,20768.39,16227.47
2017-01-09 15:50,16.67,65.59,0.08,292.3,306.3,31758.99,20502.13,16273.73
2017-01-09 16:00,16.3,69.26,0.07,183.7,188.0,31522.03,20203.04,16256.39
2017-01-09 16:10,16.17,69.03,0.07,170.5,172.0,31181.77,20290.58,16181.2
2017-01-09 16:20,16.17,70.6,0.07,217.0,223.5,31418.73,20454.71,16198.55
2017-01-09 16:30,16.12,71.0,0.07,164.5,169.5,31072.41,20305.17,16267.95
2017-01-09 16:40,16.16,68.32,0.07,135.0,139.4,31388.35,20144.68,16215.9
2017-01-09 16:50,16.07,71.1,0.07,142.3,150.0,31552.41,20221.28,16533.98
2017-01-09 17:00,15.87,71.0,0.07,161.9,175.5,32038.48,20680.85,17181.69
2017-01-09 17:10,15.92,70.4,0.07,190.2,213.7,33393.42,21282.67,17997.11
2017-01-09 17:20,15.81,70.6,0.07,118.2,129.1,35112.91,22008.51,20096.39
2017-01-09 17:30,15.66,71.1,0.07,32.8,34.01,37774.18,23646.2,22826.02
2017-01-09 17:40,15.59,71.9,0.07,10.41,10.73,40593.42,25451.67,24237.11
2017-01-09 17:50,15.53,72.4,0.07,7.92,8.32,42853.67,26844.98,24936.87
2017-01-09 18:00,15.46,72.5,0.07,6.7,7.08,43254.68,26793.92,25069.88
2017-01-09 18:10,15.42,72.1,0.07,4.6,4.85,43163.54,26717.33,25231.81
2017-01-09 18:20,15.42,72.4,0.07,2.3,2.33,43333.67,26859.57,25613.49
2017-01-09 18:30,15.37,72.7,0.07,0.93,0.99,43752.91,26950.76,25636.63
2017-01-09 18:40,15.37,72.6,0.08,0.19,0.24,43357.97,26578.72,25474.7
2017-01-09 18:50,15.39,73.3,0.08,0.04,0.11,43163.54,26491.19,25642.41
2017-01-09 19:00,15.32,73.7,0.07,0.05,0.11,43108.86,26465.65,25573.01
2017-01-09 19:10,15.32,73.6,0.07,0.05,0.1,43121.01,26458.36,25734.94
2017-01-09 19:20,15.29,73.6,0.07,0.07,0.12,43218.23,26246.81,25665.54
2017-01-09 19:30,15.29,73.4,0.08,0.07,0.1,43042.03,26213.98,25266.51
2017-01-09 19:40,15.31,73.6,0.08,0.06,0.05,42507.34,26144.68,25168.19
2017-01-09 19:50,15.33,73.8,0.08,0.06,0.13,42294.68,26141.03,25237.59
2017-01-09 20:00,15.36,74.4,0.07,0.04,0.14,42124.56,25933.13,25243.37
2017-01-09 20:10,15.3,75.9,0.07,0.02,0.13,42592.41,26075.38,25457.35
2017-01-09 20:20,15.22,76.4,0.07,0.04,0.16,42519.49,26206.69,25509.4
2017-01-09 20:30,15.16,76.4,0.07,0.03,0.21,42446.58,26203.04,25422.65
2017-01-09 20:40,15.14,76.0,0.07,0.05,0.15,42355.44,26057.14,25607.71
2017-01-09 20:50,15.12,75.8,0.07,0.06,0.13,41984.81,25871.12,25544.1
2017-01-09 21:00,15.12,75.6,0.08,0.07,0.14,41796.46,25809.12,25231.81
2017-01-09 21:10,15.09,76.0,0.07,0.08,0.09,41267.85,25681.46,24925.3
2017-01-09 21:20,15.07,76.8,0.07,0.04,0.14,41043.04,25524.62,24427.95
2017-01-09 21:30,15.04,76.9,0.08,0.06,0.11,40502.28,25258.36,24248.67
2017-01-09 21:40,15.09,77.2,0.07,0.07,0.09,39682.03,24926.44,24156.14
2017-01-09 21:50,15.1,76.9,0.08,0.08,0.14,38849.62,24536.17,23832.29
2017-01-09 22:00,15.1,76.5,0.07,0.06,0.12,38521.52,23854.1,23230.84
2017-01-09 22:10,15.06,76.4,0.07,0.07,0.15,38205.57,23372.64,22669.88
2017-01-09 22:20,15.05,76.4,0.07,0.05,0.12,37719.49,22898.48,22322.89
2017-01-09 22:30,15.02,76.2,0.07,0.07,0.12,36814.18,22387.84,22137.83
2017-01-09 22:40,14.96,75.9,0.07,0.06,0.1,35483.54,22012.16,21721.45
2017-01-09 22:50,14.91,75.9,0.07,0.05,0.14,34620.76,21545.29,21154.7
2017-01-09 23:00,14.91,76.1,0.07,0.05,0.14,33539.24,20990.88,20663.13
2017-01-09 23:10,14.86,76.1,0.07,0.09,0.11,32251.14,20567.78,20067.47
2017-01-09 23:20,14.83,76.0,0.07,0.07,0.15,31424.81,19889.36,19483.37
2017-01-09 23:30,14.78,76.3,0.07,0.06,0.12,30318.99,19396.96,19176.87
2017-01-09 23:40,14.74,76.9,0.08,0.07,0.1,29784.3,18897.26,18586.99
2017-01-09 23:50,14.67,77.0,0.08,0.05,0.16,29115.95,18262.61,18153.25
2017-01-10 00:00,14.61,76.9,0.08,0.07,0.1,28386.84,17697.26,17551.81
2017-01-10 00:10,14.51,78.0,0.07,0.03,0.13,27712.41,17274.16,17077.59
2017-01-10 00:20,14.49,78.9,0.08,0.07,0.14,27098.73,16942.25,16742.17
2017-01-10 00:30,14.47,79.0,0.08,0.03,0.13,26424.3,16551.98,16360.48
2017-01-10 00:40,14.48,78.6,0.08,0.04,0.12,25907.85,16198.18,16152.29
2017-01-10 00:50,14.47,78.7,0.08,0.04,0.16,25318.48,15607.29,15973.01
2017-01-10 01:00,14.42,79.0,0.08,0.06,0.12,25051.14,15308.21,15649.16
2017-01-10 01:10,14.41,79.3,0.08,0.06,0.15,24637.97,14844.98,15313.73
2017-01-10 01:20,14.43,79.5,0.08,0.03,0.18,24358.48,14491.19,15250.12
2017-01-10 01:30,14.45,79.3,0.08,0.06,0.11,23908.86,14305.17,14932.05
2017-01-10 01:40,14.51,79.2,0.08,0.04,0.14,23507.85,14122.8,14428.92
2017-01-10 01:50,14.56,79.2,0.08,0.02,0.18,23222.28,13980.55,14400.0
2017-01-10 02:00,14.59,78.9,0.08,0.05,0.15,22906.33,13790.88,14174.46
2017-01-10 02:10,14.67,78.9,0.08,0.03,0.17,22681.52,13663.22,14018.31
2017-01-10 02:20,14.67,78.9,0.08,0.03,0.14,22541.77,13407.9,14006.75
2017-01-10 02:30,14.66,78.6,0.08,0.05,0.18,22572.15,13181.76,14024.1
2017-01-10 02:40,14.64,78.6,0.08,0.05,0.16,22535.7,13313.07,13948.92
2017-01-10 02:50,14.64,78.4,0.08,0.04,0.16,22468.86,13207.29,13729.16
2017-01-10 03:00,14.62,78.1,0.08,0.04,0.15,22383.8,13116.11,13781.2
2017-01-10 03:10,14.55,78.2,0.07,0.06,0.15,22250.13,13251.06,13688.67
2017-01-10 03:20,14.53,78.1,0.07,0.06,0.16,22219.75,13116.11,13619.28
2017-01-10 03:30,14.53,78.6,0.07,0.05,0.15,22165.06,13229.18,13642.41
2017-01-10 03:40,14.5,79.2,0.08,0.08,0.15,21940.25,13207.29,13717.59
2017-01-10 03:50,14.44,79.4,0.08,0.07,0.11,21782.28,13185.41,13642.41
2017-01-10 04:00,14.4,79.1,0.08,0.05,0.16,21843.04,13137.99,13590.36
2017-01-10 04:10,14.45,79.1,0.08,0.06,0.12,21770.13,12948.33,13549.88
2017-01-10 04:20,14.39,78.9,0.08,0.04,0.13,21678.99,13057.75,13457.35
2017-01-10 04:30,14.37,78.5,0.08,0.05,0.13,21527.09,13210.94,13630.84
2017-01-10 04:40,14.33,78.1,0.08,0.02,0.2,21928.1,13200.0,13758.07
2017-01-10 04:50,14.28,77.9,0.08,0.07,0.16,22049.62,13331.31,13665.54
2017-01-10 05:00,14.31,78.0,0.08,0.05,0.21,21891.65,13407.9,13573.01
2017-01-10 05:10,14.29,78.7,0.08,0.04,0.12,22007.09,13251.06,13596.14
2017-01-10 05:20,14.2,78.8,0.08,0.03,0.12,22134.68,13557.45,14012.53
2017-01-10 05:30,14.27,78.9,0.08,0.08,0.15,22444.56,13619.45,13995.18
2017-01-10 05:40,14.34,78.9,0.08,0.04,0.15,22566.08,13856.53,14018.31
2017-01-10 05:50,14.37,79.2,0.08,0.06,0.18,23526.08,14407.29,14492.53
2017-01-10 06:00,14.33,79.4,0.08,0.04,0.12,24212.66,14943.47,14723.86
2017-01-10 06:10,14.33,79.1,0.08,0.04,0.16,24382.78,14866.87,14694.94
2017-01-10 06:20,14.25,78.9,0.08,0.06,0.15,24753.42,14994.53,14533.01
2017-01-10 06:30,14.3,78.8,0.08,0.06,0.17,25306.33,15001.82,14527.23
2017-01-10 06:40,14.37,78.6,0.08,0.08,0.15,25421.77,15271.73,14440.48
2017-01-10 06:50,14.47,78.6,0.08,0.08,0.1,25111.9,15173.25,14371.08
2017-01-10 07:00,14.46,78.8,0.08,0.06,0.2,25124.05,15432.22,14301.69
2017-01-10 07:10,14.45,78.7,0.08,0.05,0.15,25032.91,15913.68,13717.59
2017-01-10 07:20,14.44,78.7,0.08,0.08,0.11,24984.3,15829.79,12896.39
2017-01-10 07:30,14.33,78.3,0.08,0.09,0.08,24777.72,15527.05,12115.66
2017-01-10 07:40,14.3,77.7,0.08,0.06,0.13,24565.06,15206.08,11664.58
2017-01-10 07:50,14.12,77.5,0.08,0.1,0.15,24182.28,14881.46,11456.39
2017-01-10 08:00,12.93,77.5,0.08,0.12,0.18,24947.85,14972.64,11248.19
2017-01-10 08:10,12.41,78.5,0.08,0.63,0.63,25689.11,15362.92,11265.54
2017-01-10 08:20,12.13,78.6,0.08,2.17,2.33,26053.67,15891.79,11473.73
2017-01-10 08:30,11.8,79.3,0.08,5.19,5.21,26284.56,16165.35,11919.04
2017-01-10 08:40,11.72,80.0,0.07,11.91,11.62,26655.19,16675.99,12190.84
2017-01-10 08:50,11.74,80.2,0.07,17.44,16.87,27080.51,16767.17,12294.94
2017-01-10 09:00,11.54,80.1,0.07,25.28,24.26,27997.97,17095.44,12670.84
2017-01-10 09:10,11.46,80.9,0.08,28.94,27.78,28666.33,17493.01,13197.11
2017-01-10 09:20,11.64,80.8,0.08,38.24,34.34,28951.9,17868.69,13677.11
2017-01-10 09:30,11.93,80.2,0.07,134.1,64.64,29462.28,18335.56,13821.69
2017-01-10 09:40,12.38,79.0,0.08,164.5,57.69,29984.81,18492.4,13839.04
2017-01-10 09:50,13.22,77.3,0.08,191.1,54.9,30227.85,18780.55,14053.01
2017-01-10 10:00,14.45,74.0,0.08,233.0,69.06,31169.62,19097.87,14457.83
2017-01-10 10:10,14.97,67.32,0.08,291.5,103.1,31825.82,19272.95,14746.99
2017-01-10 10:20,15.41,66.39,0.08,337.4,126.8,32062.78,19353.19,14862.65
2017-01-10 10:30,15.45,66.89,0.08,330.1,98.3,32700.76,19831.0,15261.69
2017-01-10 10:40,15.41,67.76,0.08,314.4,72.8,33284.05,19907.6,15446.75
2017-01-10 10:50,15.32,67.76,0.07,329.6,71.2,33399.49,19878.42,15857.35
2017-01-10 11:00,15.43,67.69,0.08,356.5,73.3,33569.62,20192.1,16042.41
2017-01-10 11:10,15.59,65.69,0.08,357.7,76.9,33849.11,20454.71,15920.96
2017-01-10 11:20,15.46,65.52,0.08,300.7,96.8,34468.86,20914.29,16302.65
2017-01-10 11:30,15.54,66.12,0.08,363.2,121.4,34827.34,21111.25,16377.83
2017-01-10 11:40,15.68,65.52,0.08,413.9,108.0,34711.9,21045.59,16285.3
2017-01-10 11:50,15.81,64.99,0.07,410.0,89.8,34474.94,20903.34,16227.47
2017-01-10 12:00,15.73,65.62,0.07,420.7,114.5,34292.66,20866.87,16036.63
2017-01-10 12:10,15.8,65.25,0.08,473.1,108.1,34760.51,21260.79,16279.52
2017-01-10 12:20,15.84,63.89,0.08,450.4,123.2,35240.51,21370.21,16337.35
2017-01-10 12:30,15.93,64.09,0.08,414.6,128.4,35337.72,21388.45,16441.45
2017-01-10 12:40,16.01,63.68,0.07,488.5,110.5,35775.19,21235.26,16412.53
2017-01-10 12:50,16.03,63.58,0.08,518.1,108.6,35538.23,21443.16,16372.05
2017-01-10 13:00,16.09,63.45,0.07,475.0,138.3,35355.95,21195.14,16360.48
2017-01-10 13:10,16.2,64.05,0.07,521.9,123.1,35106.84,21198.78,16701.69
2017-01-10 13:20,16.24,63.68,0.08,496.8,95.8,35386.33,21023.71,16938.8
2017-01-10 13:30,16.22,64.15,0.08,484.2,82.7,35374.18,20885.11,16869.4
2017-01-10 13:40,16.39,63.55,0.08,484.9,86.7,35088.61,20885.11,16586.02
2017-01-10 13:50,16.26,64.15,0.08,473.6,78.1,34930.63,20830.4,16505.06
2017-01-10 14:00,16.28,64.05,0.08,461.8,78.6,34979.24,21107.6,16643.86
2017-01-10 14:10,16.32,64.02,0.08,458.8,77.2,35131.14,21162.31,16846.27
2017-01-10 14:20,16.58,63.15,0.08,449.7,84.0,34669.37,21198.78,17008.19
2017-01-10 14:30,16.23,64.52,0.08,436.7,103.3,34335.19,21136.78,17002.41
2017-01-10 14:40,16.27,64.22,0.08,418.6,136.9,34250.13,21140.43,16869.4
2017-01-10 14:50,16.22,64.25,0.08,329.8,158.6,34195.44,21180.55,16828.92
2017-01-10 15:00,16.05,64.29,0.08,160.1,132.6,34237.97,21162.31,16701.69
2017-01-10 15:10,15.82,65.32,0.08,180.7,173.7,33940.25,21257.14,16956.14
2017-01-10 15:20,15.83,65.45,0.08,188.5,190.2,33490.63,21388.45,16701.69
2017-01-10 15:30,15.82,66.09,0.08,186.6,183.6,33636.46,21202.43,16638.07
2017-01-10 15:40,15.81,68.32,0.07,370.4,390.6,33587.85,20819.45,16620.72
2017-01-10 15:50,15.91,68.56,0.08,369.9,401.8,33314.43,20527.66,16406.75
2017-01-10 16:00,16.03,68.36,0.08,332.3,365.6,33472.41,20432.83,16053.98
2017-01-10 16:10,16.02,68.22,0.08,297.5,332.7,33654.68,20549.54,16181.2
2017-01-10 16:20,16.04,67.79,0.08,145.3,159.4,34037.47,20564.13,16320.0
2017-01-10 16:30,15.72,68.62,0.08,52.75,50.59,34128.61,20761.09,16244.82
2017-01-10 16:40,15.63,69.53,0.08,158.5,192.4,34207.59,20757.45,16233.25
2017-01-10 16:50,15.78,69.93,0.08,236.0,266.8,34061.77,20958.05,16620.72
2017-01-10 17:00,15.69,69.33,0.08,167.2,195.1,34007.09,20804.86,17314.7
2017-01-10 17:10,15.61,69.36,0.08,123.6,147.4,35131.14,21275.38,18563.86
2017-01-10 17:20,15.51,69.63,0.08,99.7,120.1,36656.2,22252.89,20246.75
2017-01-10 17:30,15.44,69.69,0.08,79.5,96.9,39147.34,23974.47,23161.45
2017-01-10 17:40,15.33,70.2,0.08,59.64,73.7,42136.71,25725.23,24572.53
2017-01-10 17:50,15.19,70.9,0.08,40.94,50.57,44056.71,26556.84,25376.39
2017-01-10 18:00,15.06,71.4,0.08,16.86,17.78,44263.29,26640.73,25573.01
2017-01-10 18:10,14.88,72.7,0.08,8.24,8.4,44524.56,26903.34,25723.37
2017-01-10 18:20,14.69,73.2,0.08,4.34,4.48,44603.54,27133.13,25856.39
2017-01-10 18:30,14.12,75.2,0.09,1.68,1.71,44627.85,27049.24,25925.78
2017-01-10 18:40,13.62,76.7,0.08,0.36,0.42,44451.65,26870.52,25867.95
2017-01-10 18:50,13.23,78.0,0.08,0.06,0.12,44056.71,26684.5,25908.43
2017-01-10 19:00,12.89,79.0,0.08,0.08,0.1,44014.18,26717.33,25920.0
