Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption
12.67,83.56,0.07,22.93,5.21,36010.04,24192.19,20049.91
12.42,83.54,0.07,18.21,4.82,35264.24,23888.93,19453.78
12.39,83.27,0.07,15.4,4.59,34743.42,23556.48,19078.38
12.4,82.98,0.07,13.33,4.38,34412.58,23273.18,18882.49
12.02,82.84,0.07,11.22,4.21,33649.42,22877.76,18379.74
11.5,82.38,0.07,9.64,4.19,32477.92,22239.99,17617.06
11.49,81.46,0.08,8.98,4.24,31905.78,21685.28,17324.64
12.28,80.82,0.08,9.13,4.23,32674.47,21791.58,18073.2
12.97,81.15,0.07,9.39,4.14,33847.78,22392.02,19112.34
12.96,81.96,0.07,9.24,4.02,34305.23,22815.04,19470.68
12.22,82.64,0.07,8.29,3.91,33560.1,22710.94,18881.03
11.13,82.51,0.08,7.24,3.94,31830.91,22008.97,17644.69
10.4,81.03,0.08,6.81,4.15,30219.32,20897.01,16540.11
10.23,78.84,0.09,6.67,4.23,29529.39,19963.96,16157.98
9.64,76.87,0.1,6.12,4.09,28746.51,19093.7,15804.82
8.5,73.21,0.13,6.07,4.2,26746.88,17479.1,14721.14
7.97,66.59,0.24,8.44,4.96,23832.24,15411.28,13325.64
8.19,60.29,0.59,15.86,6.81,20930.5,13846.08,12169.18
9.04,57.85,1.75,27.04,10.19,19484.68,13068.92,11520.11
10.97,60.61,3.66,34.6,16.31,19636.19,12757.46,11302.98
12.59,65.11,4.49,35.86,24.88,20041.84,12724.47,11288.22
13.2,67.52,4.63,35.06,31.21,20245.83,12905.34,11378.4
13.74,69.15,4.52,29.84,27.44,21006.82,13140.39,11665.94
14.03,70.12,3.61,19.26,14.92,22358.76,13451.15,12199.18
12.17,67.39,1.16,11.01,6.79,22335.8,13636.87,12760.68
9.71,64.21,0.42,7.94,5.01,22145.86,13401.17,13477.58
8.94,61.68,0.29,7.08,5.33,22895.65,13679.2,14283.97
9.62,61.1,0.16,5.97,5.6,25243.73,14948.74,16398.56
11.17,65.51,0.09,4.81,5.86,29418.36,17726.89,20007.32
12.67,73.08,0.07,4.64,6.94,32912.95,21077.49,21985.61
13.34,77.53,0.07,6.16,7.68,35424.95,23155.18,22520.86
13.91,79.11,0.07,8.36,7.94,36892.02,23941.4,22802.58
14.39,79.61,0.07,10.51,8.07,37716.58,24204.54,23062.39
14.92,79.15,0.07,13.24,8.57,38269.02,24277.1,23357.08
15.7,76.96,0.07,19.0,10.23,38694.09,24214.55,23707.82
16.74,71.36,0.07,36.54,15.8,38809.08,23899.64,23867.86
17.62,62.29,0.07,98.76,38.34,38470.57,23492.56,23299.07
18.07,54.75,0.07,243.74,117.2,37827.55,23528.18,21855.45
18.26,50.51,0.07,378.58,225.72,37130.03,23589.01,20477.55
18.33,49.44,0.07,435.47,259.6,36541.22,23448.51,19465.68
18.18,53.04,0.07,403.03,185.61,35934.94,23043.6,18887.75
17.58,61.48,0.07,276.2,81.28,35735.01,22570.38,19433.49
16.54,70.4,0.07,139.83,30.85,36536.9,22733.27,20898.38
15.72,75.45,0.07,76.64,16.03,37458.25,23307.4,22033.83
15.18,78.22,0.07,50.75,11.18,37858.15,23763.16,22434.11
14.49,80.53,0.07,34.92,8.76,37580.08,23948.44,22122.69
13.36,82.43,0.07,22.64,7.14,36431.34,23851.76,21014.47
11.36,83.32,0.07,13.65,6.35,33444.73,23223.91,18533.62
8.68,81.22,0.08,9.7,7.42,28029.2,20853.02,14656.59
8.04,73.03,0.11,11.69,8.93,25307.19,17381.37,12863.44
11.94,67.81,0.1,14.31,6.64,29311.95,17552.5,15123.26
14.41,72.73,0.08,13.29,5.65,34035.83,20630.46,19382.2
14.76,77.28,0.07,13.27,5.83,35989.22,22898.49,21308.4
14.66,79.62,0.07,14.08,5.75,36658.4,23659.63,21746.58
11.41,65.52,0.29,26.61,24.22,31077.55,18720.69,17718.6
8.8,68.2,0.13,7.76,7.22,28311.03,16953.7,15930.93
7.58,64.23,0.2,6.6,7.61,25606.8,15783.83,14379.45
7.43,57.8,0.51,11.75,11.8,21855.8,14136.46,12617.32
8.53,55.79,1.68,22.19,19.9,20285.0,13284.36,11755.24
10.7,58.4,3.4,28.2,28.61,20924.79,13011.43,11639.75
12.19,62.21,4.02,26.05,31.2,21725.84,13094.06,11777.0
12.69,65.66,4.1,21.44,28.25,21982.68,13230.94,11881.1
12.62,68.13,4.17,18.86,26.52,21470.43,13139.28,11771.32
12.63,68.91,4.3,20.03,29.45,20686.8,12923.52,11556.69
12.69,69.04,4.43,21.16,32.49,20211.53,12748.7,11460.93
12.62,69.24,4.55,20.96,34.15,19925.66,12645.9,11438.92
12.5,69.27,4.63,21.06,36.55,19645.0,12584.89,11414.17
12.46,69.0,4.69,21.84,39.48,19440.28,12552.11,11403.79
12.54,68.7,4.7,22.67,41.27,19407.54,12548.21,11432.04
12.99,68.62,4.66,22.79,38.86,19819.85,12611.05,11564.49
13.82,69.39,4.25,18.0,25.51,21331.86,12820.1,12016.12
13.02,66.34,1.01,9.87,8.82,22997.24,13580.73,13251.13
10.6,67.62,0.12,5.27,4.92,25797.99,15103.53,17180.25
10.66,72.75,0.08,3.32,5.53,30357.31,18491.01,20848.25
11.28,77.87,0.07,2.79,6.55,32221.25,21038.19,21824.49
11.71,80.43,0.07,3.25,7.11,33679.18,22408.27,21932.47
12.08,81.53,0.07,3.96,7.21,34879.86,23079.86,21965.34
12.49,81.88,0.07,4.72,7.21,35829.82,23435.17,22104.02
13.17,81.58,0.07,5.82,7.37,36862.88,23734.45,22526.38
14.21,80.34,0.07,8.04,8.1,37975.31,24009.38,23219.84
15.49,77.19,0.07,13.61,10.5,38789.58,24085.2,23871.43
16.84,69.85,0.07,32.7,19.13,39001.86,23780.06,24060.39
17.81,58.77,0.07,116.17,64.77,38728.38,23537.16,23220.55
18.21,49.79,0.07,307.15,237.8,38115.83,23788.23,21598.08
18.33,43.57,0.07,470.38,445.17,37297.23,23753.24,20299.48
18.33,40.53,0.08,547.06,546.29,36453.02,23521.48,19031.0
18.23,40.27,0.08,558.82,558.09,35752.01,23241.69,18022.36
18.15,42.02,0.07,535.21,496.46,35361.53,23018.24,17527.87
18.1,45.66,0.07,494.56,370.8,35160.43,22844.69,17445.09
17.92,51.89,0.07,423.8,206.2,34930.48,22579.79,17797.15
17.14,62.22,0.07,272.78,73.66,34888.48,22238.0,18945.2
15.26,74.37,0.07,109.78,24.43,35372.58,22457.64,20024.8
12.86,80.75,0.07,42.38,12.74,34475.7,22761.79,19129.78
10.72,81.81,0.07,21.61,10.04,31804.13,22446.16,16743.29
8.89,79.45,0.08,14.34,9.5,28530.4,20726.52,14356.74
8.81,74.25,0.1,13.12,8.26,27612.43,18631.15,13652.85
11.06,72.36,0.09,12.41,5.92,30240.27,18768.62,15373.75
12.93,75.89,0.08,10.67,4.92,33383.99,20799.96,18424.34
13.75,78.92,0.07,10.43,4.94,35138.88,22568.97,20385.69
14.29,80.11,0.07,12.12,5.1,36259.81,23473.01,21328.85
14.62,80.76,0.07,14.13,5.22,36927.32,23858.49,21767.32
14.56,81.53,0.07,14.73,5.18,37047.68,23943.5,21759.39
14.02,82.46,0.07,13.29,4.97,36502.26,23797.06,21204.87
12.56,83.26,0.07,10.09,4.75,34517.12,23229.06,19559.06
9.82,82.39,0.08,7.32,5.22,29829.51,21374.52,16151.3
7.04,73.92,0.13,8.67,7.76,24081.14,16710.18,12588.69
7.77,62.49,0.31,18.92,9.71,21785.25,14277.04,11778.24
10.33,58.2,0.29,21.33,7.28,24024.4,14118.4,12682.06
11.68,61.77,0.17,14.02,4.58,27877.49,15358.47,15058.19
10.32,68.4,0.14,7.63,3.8,29326.94,17152.15,16688.07
8.04,69.74,0.17,5.22,4.03,27242.45,16954.26,15694.49
6.93,64.24,0.37,7.8,5.98,22687.28,14771.78,13271.39
7.37,59.21,1.36,19.15,11.09,19211.4,13185.25,11690.39
9.83,61.1,3.72,31.06,20.03,19107.13,12585.22,11271.59
12.03,64.82,4.59,34.17,31.54,19615.85,12481.88,11239.67
12.5,66.84,4.72,31.76,38.13,19631.01,12582.31,11319.02
12.49,67.98,4.76,28.4,39.64,19515.68,12638.29,11403.69
12.46,68.48,4.77,26.23,40.02,19399.96,12649.02,11456.74
12.59,68.55,4.77,25.88,40.9,19387.56,12664.84,11495.83
13.16,68.93,4.71,24.78,36.71,19928.67,12747.92,11655.1
14.37,69.9,3.74,17.59,18.66,22304.39,13148.03,12405.91
13.11,66.66,0.2,9.13,5.7,24741.2,14793.15,15417.26
12.72,71.19,0.08,6.26,6.03,30511.53,18197.75,20932.15
13.97,75.57,0.07,6.3,7.83,34573.52,21930.6,23012.04
14.65,76.23,0.07,9.83,9.78,36884.29,23547.86,23476.89
15.35,75.26,0.07,15.65,12.1,37911.8,23943.39,23656.62
15.29,76.65,0.07,18.26,12.64,38134.03,23965.36,23494.82
14.19,80.27,0.07,13.63,10.72,37399.66,23746.54,22715.54
12.23,82.35,0.07,8.34,9.42,34857.55,23051.06,20649.99
9.3,80.91,0.07,5.71,11.38,29328.21,20929.76,16338.41
7.21,71.04,0.1,7.19,16.12,24677.8,16615.4,13016.57
8.79,61.15,0.13,10.78,14.24,25302.78,15064.99,13194.22
10.39,60.24,0.12,9.24,9.56,28103.81,15459.47,14957.13
9.46,63.37,0.12,6.39,7.9,28539.45,16140.53,15775.66
11.12,65.88,0.32,25.05,23.79,30536.15,18514.4,17482.62
9.35,66.72,0.13,8.86,7.79,28425.01,16888.56,16001.03
9.83,62.16,0.12,8.45,8.71,27717.68,16695.43,15903.2
10.01,58.17,0.14,7.96,9.93,27147.96,16322.78,15757.03
9.25,56.32,0.19,7.71,11.0,25246.88,15503.35,14700.78
8.73,55.05,0.32,9.46,12.58,22925.81,14439.11,13433.6
8.66,54.79,0.74,12.93,14.44,21144.53,13525.23,12503.52
9.28,56.59,1.96,17.33,18.13,20242.2,12938.64,11932.55
10.83,61.17,3.76,20.85,25.87,20163.52,12621.99,11631.36
12.11,64.95,4.51,22.77,35.84,20045.18,12537.57,11484.76
12.39,66.71,4.69,22.89,41.16,19716.56,12549.78,11453.11
12.32,67.51,4.76,22.19,42.05,19433.15,12538.08,11473.54
12.2,67.82,4.79,21.4,41.64,19230.68,12507.14,11502.39
12.09,67.84,4.81,20.74,41.11,19082.96,12467.4,11529.31
12.02,67.63,4.82,20.55,41.23,18963.38,12428.9,11549.15
11.97,67.4,4.83,20.28,41.02,18885.62,12390.86,11574.25
11.94,67.18,4.84,20.07,40.8,18830.14,12357.41,11598.09
11.92,66.96,4.85,19.98,40.77,18781.12,12328.81,11615.16
11.93,66.73,4.85,20.15,41.2,18725.63,12305.93,11620.67
12.0,66.37,4.85,20.88,42.51,18660.66,12293.56,11614.81
12.11,66.01,4.85,22.01,44.41,18598.18,12294.76,11601.3
12.33,65.7,4.85,23.74,46.71,18581.28,12323.32,11592.68
12.94,65.92,4.82,25.37,45.05,18945.87,12441.58,11698.03
14.79,68.79,4.42,19.53,24.63,21582.66,12913.04,12512.83
13.84,66.45,0.32,9.15,6.32,24722.62,15006.99,15341.9
12.27,71.1,0.09,5.99,5.76,29844.18,18024.67,20750.52
13.36,76.96,0.07,5.07,7.04,33936.87,21754.9,22820.0
13.25,80.07,0.07,5.79,7.54,35780.34,23335.98,22854.48
13.4,81.04,0.07,6.81,7.64,36731.63,23833.56,22788.96
13.88,80.91,0.07,8.15,7.81,37565.0,24075.8,23016.92
14.52,80.1,0.07,10.3,8.4,38267.19,24209.96,23387.62
15.07,79.03,0.07,13.25,9.39,38703.0,24238.78,23675.66
15.24,78.65,0.07,15.55,10.19,38789.16,24175.9,23709.18
14.99,79.41,0.07,15.35,10.13,38580.92,24071.18,23496.22
14.54,80.49,0.07,13.5,9.49,38244.08,23977.69,23170.62
14.15,81.21,0.07,11.7,8.82,37956.87,23928.88,22873.24
13.78,81.65,0.07,10.12,8.22,37690.37,23892.08,22586.23
13.18,82.06,0.07,8.41,7.73,37062.8,23724.78,22010.76
11.76,82.35,0.07,6.24,7.6,34999.27,23044.67,20356.95
8.39,80.11,0.08,4.27,9.05,29319.07,20372.99,16175.65
5.57,67.72,0.2,7.76,14.81,22043.22,14835.94,12101.21
6.02,59.3,1.15,24.77,22.11,18932.11,12992.65,11183.37
8.22,61.19,3.62,35.83,32.62,19881.61,12682.9,11157.36
10.11,66.12,4.62,34.57,44.99,20936.9,12893.69,11281.15
10.44,68.39,4.77,32.22,52.06,20983.2,13194.46,11372.89
10.47,69.05,4.81,32.12,55.0,20815.88,13338.79,11439.78
10.64,68.98,4.83,33.36,56.41,20711.99,13404.28,11503.7
11.1,68.81,4.83,35.56,55.72,20907.82,13512.95,11614.87
11.93,69.93,4.77,30.42,42.48,21864.16,13677.89,11899.69
13.3,71.78,4.26,19.92,21.76,24320.2,14131.39,12582.8
12.54,67.63,0.37,10.56,6.35,26423.3,15740.92,14778.96
11.94,69.86,0.09,7.21,5.74,31057.23,18202.48,20181.59
13.98,73.39,0.07,7.43,8.31,35092.67,21783.96,22962.77
15.24,71.98,0.07,13.7,12.62,37140.97,23414.98,23635.34
16.64,63.96,0.07,39.25,27.5,37711.29,23451.13,23469.17
17.52,54.73,0.07,137.22,94.71,37762.07,23422.84,22401.13
17.94,49.0,0.07,306.72,244.77,37499.19,23662.84,21091.53
18.15,46.79,0.07,417.78,330.45,36962.17,23687.72,19977.06
18.16,48.8,0.07,429.31,276.61,36236.82,23412.64,19061.95
17.81,55.94,0.07,344.25,141.14,35652.82,22854.51,19051.83
16.82,66.46,0.07,191.01,49.39,35989.48,22632.26,20293.91
15.45,75.13,0.07,87.29,20.17,36916.7,23122.88,21527.41
14.51,79.26,0.07,48.01,12.01,37451.24,23695.21,22004.59
14.0,81.02,0.07,32.02,8.94,37589.39,24077.68,22032.63
13.51,82.07,0.07,23.13,7.35,37289.56,24218.49,21681.56
13.03,82.69,0.07,17.63,6.43,36680.9,24158.12,21090.74
12.85,82.78,0.07,14.66,5.92,36190.58,24007.76,20641.53
12.74,82.75,0.07,12.67,5.57,35766.68,23809.56,20285.78
12.55,82.7,0.07,11.12,5.33,35217.8,23532.2,19858.65
12.57,82.48,0.07,10.28,5.2,34883.87,23274.23,19632.64
12.72,82.29,0.07,9.78,5.06,34859.37,23141.82,19673.05
12.57,82.38,0.07,9.03,4.9,34614.98,23008.56,19540.28
11.96,82.48,0.07,7.94,4.81,33632.08,22619.27,18857.94
11.05,81.96,0.07,6.86,4.9,31919.78,21800.35,17686.56
10.43,80.19,0.08,6.37,5.18,30384.3,20666.34,16682.71
10.93,78.05,0.08,6.53,5.29,30476.98,20159.77,16930.8
12.27,77.92,0.08,6.96,5.23,32212.7,20961.41,18529.18
13.55,78.76,0.07,8.32,5.39,34324.26,22290.23,20283.38
14.46,79.25,0.07,11.07,5.68,36044.21,23308.93,21476.78
14.94,79.67,0.07,14.21,5.96,37016.65,23805.9,22077.48
12.12,64.24,0.25,31.93,26.31,32236.63,19140.51,18171.53
11.8,64.26,0.09,16.53,11.01,31286.21,18200.9,17635.28
13.56,62.96,0.08,19.18,15.2,31839.11,19189.26,18505.54
14.96,64.35,0.07,21.77,19.83,33435.43,20823.04,19893.25
15.52,67.13,0.07,26.06,21.67,35148.78,22302.21,21126.0
16.01,67.75,0.07,36.62,22.58,36594.38,23096.08,22137.04
16.46,66.92,0.07,54.85,25.07,37489.32,23368.55,22752.56
16.68,66.64,0.07,74.62,27.9,37867.22,23386.13,22974.18
16.77,66.81,0.07,90.48,29.97,38051.0,23358.65,23056.55
16.9,66.41,0.07,106.66,32.68,38174.1,23342.52,23094.73
17.18,64.26,0.07,137.41,40.29,38174.83,23308.1,23002.23
17.59,60.15,0.07,205.84,63.2,37963.6,23307.77,22546.08
17.95,55.44,0.07,320.05,119.88,37573.01,23478.45,21617.1
18.19,51.32,0.07,436.32,210.88,37046.97,23679.57,20489.8
18.28,48.61,0.07,509.81,290.47,36390.55,23698.1,19414.63
18.28,47.71,0.07,536.61,317.41,35790.95,23550.74,18582.32
18.21,48.68,0.07,528.92,285.54,35380.02,23323.58,18130.02
18.02,52.59,0.07,479.92,193.01,35015.4,22967.08,18091.62
17.27,61.78,0.07,337.48,78.99,34735.48,22427.62,18777.67
15.49,73.67,0.07,150.48,26.75,35296.86,22524.24,19879.33
13.15,80.81,0.07,58.51,13.07,34937.99,22945.15,19429.64
10.85,82.65,0.07,27.3,9.48,32510.56,22879.75,17213.39
8.46,80.86,0.08,16.5,9.25,28119.87,21150.99,14170.81
7.26,73.63,0.12,15.88,9.48,25111.32,17682.52,12468.11
9.3,67.0,0.15,18.2,7.01,26423.69,16377.85,12976.5
12.49,68.8,0.1,15.51,4.53,31200.65,17990.78,16154.7
13.56,76.24,0.08,11.08,4.23,34379.39,21227.22,19521.78
13.47,80.26,0.07,9.48,4.33,35203.44,22859.04,20538.13
13.13,82.03,0.07,9.21,4.31,35181.66,23301.08,20400.89
12.53,82.9,0.07,8.51,4.19,34511.31,23202.36,19742.16
11.81,82.99,0.07,7.71,4.18,33298.83,22728.54,18761.8
11.27,82.23,0.07,7.17,4.33,32060.16,22006.38,17824.5
11.45,80.93,0.08,7.19,4.49,31845.16,21524.81,17694.44
12.73,79.93,0.07,8.2,4.63,33307.74,21931.65,18928.94
14.2,79.35,0.07,10.82,4.97,35296.71,22856.77,20603.4
15.39,78.07,0.07,16.54,5.78,36803.16,23550.78,21870.84
16.26,75.76,0.07,27.4,7.38,37561.42,23765.05,22552.84
16.73,73.49,0.07,43.44,9.72,37700.47,23634.86,22683.96
16.89,72.26,0.07,59.62,11.99,37605.76,23432.88,22573.94
16.82,72.64,0.07,67.27,12.94,37543.94,23336.16,22465.72
16.51,74.59,0.07,61.71,12.0,37559.17,23378.19,22415.97
16.07,76.98,0.07,49.76,10.23,37585.89,23502.45,22377.72
15.45,79.42,0.07,36.71,8.4,37409.18,23614.3,22138.94
14.46,81.67,0.07,24.67,6.83,36649.27,23589.67,21357.97
12.78,83.03,0.07,15.46,5.88,34557.74,23219.66,19485.26
9.98,82.48,0.07,10.05,6.18,29785.59,21691.42,15874.73
6.89,74.44,0.13,10.86,8.96,23860.8,17007.91,12303.93
6.76,62.75,0.55,26.97,12.22,20366.42,13959.26,11253.58
7.97,58.24,1.86,47.02,15.37,19708.66,13208.25,11071.46
9.84,61.04,3.76,51.92,21.67,20720.44,13184.82,11126.82
11.25,66.34,4.52,49.73,31.99,21690.64,13454.68,11251.44
11.68,69.5,4.66,45.62,38.23,22229.1,13859.99,11422.87
11.87,71.4,4.65,37.88,35.03,22713.35,14117.56,11633.32
12.18,72.54,4.52,29.94,27.75,23193.18,14221.43,11817.48
12.62,72.21,3.85,23.04,18.24,24011.06,14346.11,12098.81
12.06,67.15,0.58,14.01,6.66,25402.8,14995.13,13454.22
11.35,68.93,0.1,7.86,4.55,29738.65,16956.14,18324.05
12.53,74.81,0.08,5.38,5.8,33974.32,20832.58,21855.06
13.22,78.29,0.07,5.73,6.92,35813.43,22991.69,22734.26
13.94,78.97,0.07,8.02,7.82,37167.36,23862.19,23084.42
14.54,78.97,0.07,10.82,8.57,37958.47,24156.63,23325.27
14.54,79.85,0.07,11.98,8.72,38075.62,24165.37,23211.16
13.93,81.32,0.07,10.63,8.2,37527.65,23979.87,22644.1
12.97,82.31,0.07,8.45,7.7,36327.8,23616.21,21583.58
12.41,82.13,0.07,7.29,7.74,35227.24,23181.73,20574.74
12.54,81.3,0.07,6.93,7.75,35125.46,22940.0,20403.56
13.04,80.73,0.07,7.08,7.52,35870.24,23071.68,21028.38
13.79,80.3,0.07,8.17,7.46,36948.18,23459.48,21988.95
14.64,79.47,0.07,10.58,7.91,37938.14,23835.72,22877.94
15.41,77.95,0.07,14.9,9.11,38586.73,24013.74,23481.11
16.08,75.51,0.07,22.57,11.52,38867.68,23957.78,23777.56
16.58,72.58,0.07,35.23,15.55,38857.36,23751.5,23783.78
16.84,70.41,0.07,50.96,20.5,38707.84,23539.91,23596.62
16.59,71.73,0.07,53.54,21.28,38515.43,23436.69,23340.96
15.69,76.31,0.07,37.05,16.35,38251.28,23428.37,23063.51
14.37,80.37,0.07,21.04,11.62,37495.37,23348.63,22411.76
12.7,82.29,0.07,12.05,9.36,35640.69,23039.57,20796.65
9.65,81.81,0.07,7.0,9.66,30772.08,21544.7,16944.38
5.99,71.68,0.13,8.01,14.83,23605.2,16183.26,12411.12
6.08,59.91,0.64,24.9,21.02,19928.21,13519.62,11282.31
11.91,64.44,0.27,30.64,26.03,31837.04,18975.57,17967.82
11.37,64.38,0.1,14.9,10.44,30686.92,17886.35,17254.38
12.17,63.64,0.08,13.34,12.23,30544.19,18401.74,17592.57
11.58,64.13,0.09,9.21,12.85,29752.53,18394.28,17215.34
10.4,63.37,0.09,7.25,13.15,27768.01,17529.0,16048.96
9.87,61.97,0.1,6.69,12.31,26448.68,16592.81,15356.4
9.2,61.03,0.13,6.27,10.69,25289.05,15664.95,14765.85
8.06,59.32,0.23,7.21,10.38,22858.54,14333.78,13456.88
7.63,56.73,0.63,12.7,13.64,19996.16,13122.5,12111.7
8.6,56.54,1.95,21.16,20.28,19044.04,12530.82,11528.27
10.69,59.89,3.69,25.78,29.39,19571.74,12350.06,11411.46
12.07,63.83,4.37,24.8,35.93,19991.93,12395.01,11441.86
12.53,66.46,4.58,22.73,38.14,20003.84,12507.2,11487.68
12.64,67.87,4.65,21.37,38.09,19858.44,12566.64,11514.61
12.54,68.6,4.7,20.24,37.52,19620.11,12554.1,11515.31
12.36,68.75,4.75,19.84,38.31,19315.26,12503.03,11488.67
12.25,68.36,4.78,20.65,41.01,19042.6,12454.31,11458.1
12.27,67.76,4.79,22.17,44.17,18893.15,12430.6,11453.1
12.42,67.41,4.8,23.07,44.88,18927.19,12435.87,11496.2
12.65,67.61,4.78,22.31,41.84,19142.82,12464.68,11581.96
12.87,68.29,4.76,20.15,36.66,19448.74,12499.54,11674.35
13.1,69.01,4.7,18.47,32.65,19710.3,12527.7,11719.56
13.4,69.5,4.59,17.43,29.27,20003.72,12548.4,11752.65
13.66,69.78,4.34,15.51,24.09,20460.86,12574.89,11860.32
13.68,68.81,3.47,12.99,17.17,21081.74,12696.29,12117.33
12.41,64.01,0.7,8.97,8.17,21853.63,13184.44,13156.43
11.16,65.35,0.12,5.66,5.39,25522.09,14825.67,17451.84
11.93,71.23,0.08,3.96,6.38,30595.5,18625.24,21423.7
12.73,76.83,0.07,3.95,7.6,33564.93,21718.61,22587.89
13.45,78.63,0.07,5.75,8.48,35991.74,23321.42,23004.64
14.48,77.98,0.07,9.12,9.66,37636.74,23971.82,23505.09
15.51,75.61,0.07,15.26,12.1,38537.7,24117.02,23919.61
16.4,71.48,0.07,28.05,17.47,38869.42,23944.89,24063.29
17.1,66.0,0.07,56.91,29.97,38796.84,23633.55,23823.22
17.66,59.92,0.07,123.89,63.01,38510.54,23462.06,23131.5
18.11,53.45,0.07,257.34,153.93,38180.82,23639.21,22032.1
18.36,47.05,0.07,415.75,321.35,37660.27,23836.58,20834.71
18.43,41.77,0.07,532.01,491.91,36873.14,23753.16,19674.85
18.35,38.71,0.08,587.39,599.53,36154.33,23492.45,18649.48
18.18,37.5,0.09,603.01,648.76,35744.52,23194.57,18068.93
17.99,37.47,0.09,599.94,661.64,35537.94,22994.01,17817.02
17.88,38.65,0.08,577.38,632.64,35388.86,22956.31,17609.19
17.74,43.57,0.07,494.73,472.79,34985.98,22847.3,17286.62
16.46,58.9,0.07,260.41,151.35,33811.48,21883.37,17690.98
12.95,73.96,0.07,70.13,42.8,32431.7,21209.6,17479.84
8.17,77.08,0.08,23.25,27.53,28125.3,20230.19,14222.56
5.66,69.25,0.16,24.16,26.2,23673.62,16496.94,11931.62
8.17,61.03,0.18,30.1,16.63,25888.23,15422.5,12474.04
13.55,62.11,0.09,23.94,8.12,32967.21,17595.85,16974.5
15.27,71.08,0.07,20.78,8.52,36534.94,21808.25,21067.35
15.67,73.89,0.07,23.83,9.95,37589.18,23494.72,22520.0
16.1,73.14,0.07,33.45,11.72,38001.02,23766.59,23028.83
16.52,71.39,0.07,49.05,14.39,38182.89,23661.46,23198.45
16.81,69.59,0.07,70.07,18.23,38167.9,23458.74,23140.22
17.01,68.1,0.07,94.15,22.86,38051.0,23275.72,22955.35
16.94,68.65,0.07,104.88,24.71,37919.2,23184.39,22743.8
16.15,73.77,0.07,76.21,19.05,37730.08,23204.56,22491.08
14.35,80.15,0.07,36.52,12.14,36735.39,23096.5,21554.96
11.26,82.81,0.07,15.5,9.44,32822.84,22421.38,18331.55
6.42,77.79,0.1,10.4,13.8,24394.92,18304.12,12771.31
5.32,64.38,0.66,32.38,24.42,19214.21,13830.62,11015.96
7.21,58.42,2.24,60.77,29.78,19853.89,13071.02,11011.72
9.76,56.67,2.31,46.93,21.02,23332.07,13528.69,11693.15
10.67,58.65,0.62,19.15,8.1,27072.46,14566.79,13353.26
9.08,63.99,0.23,8.91,4.92,28174.56,15554.8,14926.1
7.57,64.11,0.26,7.0,5.49,26741.44,15625.62,14625.84
6.97,60.38,0.48,9.96,8.57,23143.42,14497.66,13047.53
7.41,58.19,1.42,17.77,14.16,20649.13,13479.18,11940.73
9.34,60.79,3.5,25.72,23.49,20420.54,12967.48,11536.01
11.32,64.75,4.49,29.05,35.51,20682.66,12844.76,11437.07
12.0,66.93,4.67,29.19,42.54,20627.52,12946.88,11466.76
12.36,68.27,4.69,27.73,41.73,20742.89,13065.19,11582.41
12.91,69.53,4.6,23.89,33.72,21372.56,13198.64,11802.17
13.52,70.35,3.91,17.1,19.77,22777.62,13460.49,12264.84
12.42,66.19,0.6,9.95,7.17,23946.76,14258.75,13610.94
10.86,68.15,0.11,5.78,4.9,27691.46,16114.0,18174.52
11.84,73.73,0.08,4.02,6.03,32098.35,19782.07,21627.92
12.45,78.52,0.07,3.95,7.01,34181.88,22233.51,22418.22
12.76,80.6,0.07,4.92,7.36,35641.62,23336.33,22493.84
13.17,81.29,0.07,6.04,7.39,36701.28,23807.73,22644.96
11.42,65.61,0.28,26.89,24.4,31022.52,18699.47,17677.26
9.06,68.1,0.12,8.31,7.54,28380.6,16968.4,15979.29
7.69,64.73,0.18,6.57,7.67,25786.94,15856.2,14451.31
7.08,58.97,0.52,11.09,11.26,21704.9,14051.98,12551.52
7.88,58.12,2.09,21.57,19.48,19766.51,13074.03,11592.53
10.35,62.78,4.24,28.86,33.56,20247.72,12740.92,11385.56
11.56,65.75,4.69,30.29,45.98,20365.23,12800.96,11382.67
11.73,67.04,4.77,29.47,49.77,20208.22,12908.92,11456.02
11.74,67.91,4.8,27.16,47.51,20083.51,12938.99,11539.46
11.73,68.47,4.81,24.88,44.53,19933.24,12912.17,11582.75
11.71,68.65,4.82,23.81,43.63,19716.2,12852.49,11576.18
11.8,68.3,4.82,24.77,45.53,19507.9,12804.78,11551.01
12.2,67.84,4.81,27.16,47.06,19586.09,12835.0,11593.02
13.52,68.93,4.68,24.81,34.56,21093.35,13077.15,12017.27
14.26,67.8,1.42,12.76,9.69,24670.33,14312.06,13811.99
11.44,69.72,0.11,6.23,4.97,27759.44,16581.61,18433.27
11.71,76.02,0.08,3.86,5.76,32108.14,20139.02,21709.1
11.62,80.29,0.07,3.3,6.39,33304.83,22060.91,21913.63
11.78,81.59,0.07,3.8,6.72,34177.14,22796.87,21713.47
12.75,81.3,0.07,5.05,7.04,35771.46,23362.21,22201.05
14.24,79.45,0.07,8.0,8.1,37480.33,23841.04,23118.2
15.95,74.2,0.07,17.21,12.2,38489.31,23907.53,23836.17
17.38,63.18,0.07,59.47,32.83,38571.98,23518.66,23601.95
