Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption
11.23,84.7,0.07,-4.98,17.8,30206.43,20871.96,16132.93
11.5,85.76,0.07,-5.02,19.46,28967.97,19406.92,16176.52
11.79,83.11,0.07,-5.03,17.09,26083.75,19457.16,15500.36
12.4,84.24,0.07,-4.96,18.54,27399.16,17338.24,14368.53
11.35,86.63,0.07,-4.93,17.28,25427.97,16173.14,14434.15
10.98,86.37,0.07,-4.96,16.7,24405.54,15383.28,14051.41
11.42,88.07,0.07,-4.81,16.68,21473.25,14012.59,13500.04
11.14,87.09,0.07,-4.87,16.47,21205.27,14515.78,14064.56
11.42,88.17,0.07,-4.74,17.35,21545.68,13704.62,13092.72
8.89,64.11,0.1,7.32,8.4,23530.67,18295.43,12631.73
8.61,63.01,0.13,29.82,11.66,22926.01,18192.16,15603.75
8.44,63.31,0.12,25.9,26.98,22673.31,14313.24,13010.23
8.5,64.3,0.08,152.07,18.88,24064.28,17668.33,14034.18
8.66,61.94,0.11,62.34,63.97,22187.54,14509.96,13462.44
9.78,61.86,0.12,157.42,37.18,23107.37,16600.57,11019.31
9.57,56.5,0.11,135.3,120.16,24425.47,14178.65,11321.13
9.89,59.25,0.11,202.11,181.69,22356.09,15593.67,10706.01
10.03,59.95,0.12,387.42,303.83,20340.18,14007.05,10547.15
9.61,57.08,0.1,524.73,213.62,18892.32,14309.33,11543.32
10.31,55.34,0.09,461.79,177.06,24138.06,13989.42,11750.54
9.94,57.79,0.11,564.99,260.7,20532.85,14983.1,10311.37
11.05,58.98,0.11,564.41,397.62,20549.84,14049.22,12469.21
11.53,54.85,0.13,658.15,296.27,21061.79,12699.04,10144.72
11.43,54.22,0.11,662.82,382.52,20436.74,13877.96,11766.5
11.37,51.24,0.12,626.33,287.82,21338.56,14375.2,10266.92
11.57,55.47,0.11,661.61,565.42,22761.84,12989.89,10415.28
11.65,51.61,0.11,652.83,284.8,20801.55,13795.3,10641.37
12.01,53.59,0.12,623.23,421.33,20966.04,13930.27,10398.97
11.7,52.96,0.1,665.67,344.94,21243.18,13660.0,10218.06
11.84,52.52,0.1,643.5,396.75,31574.78,19224.86,11240.56
11.93,51.99,0.1,619.64,358.01,30841.84,20090.77,11921.98
12.01,49.97,0.11,640.6,435.11,31009.76,19331.87,11922.71
12.23,51.4,0.1,672.28,452.31,32717.52,19531.45,11686.46
11.97,51.06,0.09,658.3,492.3,29438.89,18026.66,11868.11
12.11,49.64,0.12,651.13,440.99,30679.56,18407.24,10992.1
12.18,49.1,0.1,623.39,555.04,31152.23,18053.92,11531.63
12.29,49.5,0.1,672.06,578.03,26599.11,17573.74,12480.09
12.34,49.27,0.11,663.92,552.02,26201.69,18506.99,11806.1
12.3,49.07,0.1,687.56,576.65,24979.14,17926.34,12369.05
12.29,49.86,0.09,663.94,552.61,29425.36,18472.99,12654.79
12.36,49.42,0.09,675.3,540.32,28988.12,18415.8,13233.49
12.38,50.06,0.1,682.49,585.58,28421.08,17022.34,13055.53
12.42,49.2,0.11,677.44,500.65,27533.02,17046.35,11586.95
12.41,49.36,0.1,659.46,533.59,29387.71,17743.22,13153.49
12.42,49.3,0.09,647.06,507.98,28460.56,18070.51,11928.41
12.41,48.97,0.1,616.21,446.68,28014.35,16827.67,12279.94
12.44,49.29,0.1,613.47,334.36,28611.91,17180.02,11529.99
12.39,49.02,0.1,602.0,462.28,27561.91,17290.6,11381.79
12.39,48.78,0.07,598.37,366.77,26755.43,16897.94,12028.62
12.42,49.16,0.09,517.57,366.17,24727.21,15084.47,11450.67
12.39,49.56,0.1,554.15,468.72,23528.38,15841.26,12190.24
12.42,48.31,0.1,456.66,495.34,24796.3,15091.12,11695.69
12.39,49.59,0.08,411.97,402.13,22085.54,16325.84,11884.95
12.38,49.26,0.09,441.11,462.37,25398.14,14561.53,11882.19
12.37,49.33,0.1,454.19,495.93,24203.28,15426.79,11675.26
12.33,49.65,0.08,374.75,574.64,25715.18,16544.0,12586.46
12.36,50.26,0.08,332.81,572.09,23996.56,15490.14,12247.44
12.37,51.24,0.09,242.64,471.51,23714.23,16035.79,12651.84
12.29,51.23,0.08,327.7,474.97,23354.91,15993.84,12172.39
12.19,51.69,0.09,213.59,449.28,27189.85,17608.82,13749.63
12.21,51.9,0.07,106.69,399.78,27251.36,17119.31,14314.75
12.13,53.86,0.09,171.0,362.23,28887.0,18517.89,16486.87
12.25,52.89,0.09,97.7,292.01,32001.72,19011.57,17126.18
12.3,52.25,0.08,116.16,273.8,32592.95,20899.22,19801.67
12.04,53.27,0.08,40.38,150.08,33742.17,21593.38,20401.72
11.81,55.08,0.09,20.17,166.24,35433.66,22744.07,22887.34
11.9,55.56,0.08,-0.96,112.47,36160.97,23931.27,23347.06
11.49,56.49,0.08,-2.94,119.8,38289.73,23728.71,23362.31
10.95,56.6,0.07,-6.25,84.87,38483.61,24264.92,23611.08
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
3.25,27.55,0.06,0.01,0.03,13895.7,9457.75,10039.52
9.39,75.41,2.32,20.48,7.73,18455.14,11090.8,12663.53
9.41,73.22,3.46,23.74,12.18,18261.64,10744.91,13767.92
9.05,75.77,2.05,22.33,12.38,18181.73,10977.34,12716.41
9.35,73.01,1.94,23.57,10.71,18492.19,10817.5,13433.23
8.77,76.37,2.26,24.22,7.45,17995.15,11248.09,14436.54
9.52,74.89,1.32,27.79,15.44,18065.76,11057.65,13187.28
9.62,76.97,3.74,22.96,15.32,18072.51,11237.19,14557.02
9.21,76.25,4.01,22.67,13.44,18594.62,11156.03,12889.72
8.84,72.43,1.74,28.26,16.68,18177.93,10945.3,15205.65
9.94,75.79,3.01,42.71,16.48,18113.45,11243.15,13076.63
9.05,75.75,2.61,29.1,24.86,18229.66,10645.82,12834.52
9.66,76.36,2.24,39.72,24.07,18793.03,10765.41,12984.86
9.13,74.88,2.12,26.38,40.23,18138.38,10702.55,12926.88
9.25,75.8,2.33,41.18,37.9,18056.83,10971.67,12615.86
9.26,74.36,1.48,43.13,38.59,18292.41,10864.59,12203.64
9.04,76.54,2.0,38.37,20.87,18161.17,10841.71,12694.41
8.7,72.77,1.74,48.68,41.57,18596.74,11072.95,13207.61
8.9,75.26,1.64,54.12,35.78,18661.36,11345.26,13066.04
8.82,75.71,1.36,64.55,26.12,18493.18,11220.86,12425.78
8.81,74.57,2.89,55.72,23.05,19452.96,11857.88,13471.98
8.63,76.14,2.58,29.96,11.93,22169.81,13775.96,13126.32
8.7,75.59,2.95,44.53,15.92,21006.62,12536.64,13777.41
8.68,76.72,2.22,43.85,24.54,21525.89,15323.97,13276.64
8.61,75.77,2.51,38.29,27.01,23073.62,13849.77,13358.79
8.65,76.26,2.23,45.36,20.03,21693.55,14607.16,13847.79
8.54,74.35,2.23,60.91,40.55,22679.76,15631.3,13888.16
8.76,76.38,4.05,88.57,38.87,24563.15,15889.87,14495.76
8.76,76.05,3.84,90.01,47.07,28862.94,17507.67,13045.36
8.94,73.87,2.12,90.87,51.41,23887.1,14756.22,14385.06
9.73,74.75,3.38,120.86,52.05,23498.62,17684.48,12903.79
9.63,74.04,2.69,178.36,58.38,27925.77,14530.99,12770.97
10.29,74.17,3.79,202.44,64.63,27749.89,16719.23,12755.98
10.19,74.12,4.3,171.55,105.57,26293.76,17472.2,12724.65
10.39,71.69,3.38,303.2,191.57,24752.83,16188.5,12608.14
11.26,70.2,2.46,386.9,215.34,30165.46,19515.22,12806.61
11.15,72.22,3.77,270.97,136.38,29679.23,19396.92,12883.48
11.12,69.97,3.45,381.99,196.06,33061.51,15734.7,13947.31
11.55,67.75,4.04,377.32,215.88,28579.52,19850.1,14089.67
11.57,70.8,3.38,396.59,160.31,29133.61,19188.6,13377.31
11.91,69.27,3.66,439.07,136.15,35334.65,20117.81,14873.94
12.04,70.4,2.44,405.97,202.77,35267.89,23066.28,14577.73
11.41,68.1,3.3,468.19,224.76,35219.21,21225.33,16830.41
12.05,67.77,3.32,511.5,207.99,35639.0,24884.27,16586.95
12.45,65.25,2.74,504.47,213.66,39607.25,23646.85,17514.72
12.57,67.04,2.92,522.48,227.25,36964.42,24134.33,18530.78
13.35,64.86,2.88,486.94,260.31,38469.41,24231.35,18229.68
13.37,66.16,3.77,433.94,297.84,38174.1,25582.51,19510.09
13.7,65.58,3.74,486.24,317.88,37691.14,25126.29,18743.18
14.18,63.03,3.4,510.8,306.12,35436.29,23815.63,19475.67
14.5,62.9,3.26,523.69,323.65,34794.41,24407.58,19460.91
14.34,63.92,3.49,540.67,366.27,38154.96,22459.99,19373.19
14.5,64.06,3.87,544.23,284.29,37382.0,23773.65,17883.7
14.66,63.87,3.05,529.67,358.45,35655.3,20746.92,16924.34
14.83,62.94,3.5,533.02,378.01,33650.96,22732.95,15950.64
14.88,63.2,2.63,507.4,353.1,35998.01,23508.55,16558.71
14.95,64.29,2.68,486.63,202.53,33588.59,22215.76,17575.79
14.82,61.89,2.46,479.89,250.21,37008.87,19416.36,18203.54
15.0,62.24,2.75,459.76,239.91,33377.05,21117.84,17316.86
14.94,62.16,2.16,448.68,216.24,31875.14,22452.26,16745.16
14.92,61.36,3.03,476.31,176.62,36930.23,22853.35,18530.81
15.07,60.35,2.85,465.12,283.47,33796.08,21290.77,19071.11
14.99,60.45,2.55,456.49,336.64,33652.56,19505.01,19846.24
15.01,59.69,1.79,436.71,324.36,35202.31,22597.99,18831.05
14.92,60.73,2.35,433.56,276.85,31859.25,21509.08,18483.36
14.91,61.05,2.77,448.74,335.95,34321.08,19716.35,19613.62
15.01,60.89,2.12,407.12,398.16,32574.4,20901.99,18654.13
15.03,62.06,2.78,365.5,413.23,34359.69,21783.11,19076.83
14.96,62.36,2.74,376.26,364.59,36357.59,22230.93,18073.22
14.94,63.08,2.21,316.46,362.07,33519.6,19758.53,19799.81
14.89,62.34,2.64,247.82,349.48,31213.36,20348.57,19573.92
14.85,62.86,3.01,248.96,366.21,33255.56,19972.6,19608.28
14.7,64.75,2.63,182.19,271.5,33550.38,21287.76,18732.01
14.78,64.12,1.96,171.63,322.04,36698.48,23227.24,21595.54
14.92,65.02,3.42,168.55,267.18,36629.94,22719.48,23866.45
14.93,64.56,2.92,195.8,214.34,39188.43,26068.44,24309.15
14.48,65.69,2.95,90.67,121.58,39773.33,25961.99,24953.08
14.17,65.95,2.04,72.5,125.58,41424.14,26774.69,26059.04
14.39,66.79,2.87,53.86,91.47,42209.14,27280.89,26013.42
14.39,69.15,2.28,52.05,80.54,42291.34,27359.71,26233.1
13.46,71.41,2.45,36.65,83.46,42536.34,27850.29,26106.73
13.14,77.58,0.06,-7.93,-36.82,27530.47,16510.43,22475.06
12.41,76.5,0.07,-12.39,-43.75,25374.83,22801.26,23411.79
12.99,76.94,0.06,-11.82,-42.25,27093.28,17143.62,24440.73
12.7,73.62,0.07,-9.45,-45.47,26482.72,17621.69,24290.19
12.43,76.88,0.06,-10.84,-38.78,25191.56,18996.27,23236.23
12.79,76.24,0.06,-5.24,-39.92,26754.96,17042.96,24375.07
13.11,74.02,0.06,-1.36,-43.03,24460.32,15668.8,20952.79
12.66,76.47,0.07,-6.17,-40.91,27463.48,14787.45,23867.49
12.8,77.21,0.07,13.08,-37.31,27439.16,13059.61,23037.2
12.79,78.11,0.06,0.41,-41.17,24300.75,13299.83,21172.39
13.18,74.76,0.06,2.06,-40.88,23533.91,12774.66,18289.6
12.87,77.1,0.06,-5.44,-43.28,21449.57,12173.94,17426.64
13.01,73.28,0.06,-7.88,-39.27,20309.19,14018.18,18033.42
12.85,77.51,0.07,-5.11,-45.5,21578.02,12442.91,15579.68
12.84,76.35,0.07,-8.85,-31.2,20151.58,12150.08,14963.6
12.43,76.85,0.07,1.19,-41.32,21432.8,13163.15,16803.44
12.99,74.73,0.06,-6.03,-40.73,23089.96,13446.97,14495.05
13.14,76.94,0.06,6.57,-41.77,23970.67,13555.51,15936.16
12.52,74.79,0.07,-2.26,-47.48,22194.86,12458.1,20079.63
13.14,77.45,0.06,-6.05,-39.32,20983.73,13816.95,17627.7
12.24,77.99,0.06,-13.85,-48.05,20375.11,12474.4,17873.74
12.31,77.94,0.07,-13.3,-47.71,21416.53,13956.39,17839.08
12.46,78.12,0.07,-12.98,-47.47,21125.51,13541.14,18784.53
12.6,77.04,0.07,-13.33,-47.17,21994.01,14490.94,19979.46
12.12,77.83,0.06,-13.41,-46.89,20089.05,13473.17,18379.48
12.18,76.59,0.06,-11.95,-43.33,21345.74,12407.24,20317.99
12.34,77.39,0.06,-9.59,-45.68,21913.12,12943.86,16964.69
12.19,76.88,0.07,-9.37,-42.1,21491.58,12085.63,17767.27
12.24,77.81,0.07,-6.65,-42.41,21402.28,11829.46,15477.28
12.3,77.39,0.07,1.18,-41.53,21383.1,12257.8,14669.73
12.42,77.74,0.07,-6.34,-41.27,20686.65,12208.58,13344.61
12.38,78.29,0.07,-6.92,-44.39,20311.44,12326.81,14039.52
12.57,77.0,0.07,-3.51,-42.51,19848.46,12371.99,13033.82
12.49,76.71,0.07,2.22,-37.63,21157.7,12722.13,13448.44
12.58,75.51,0.07,5.53,-33.84,22099.88,13676.37,12951.7
12.4,77.62,0.07,10.39,-31.81,24093.11,13802.05,14850.32
12.38,76.3,0.07,11.18,-32.99,25580.85,15624.63,14428.5
12.77,76.85,0.07,21.63,-34.15,27966.54,16874.2,13432.64
12.48,75.92,0.07,29.4,-39.0,31968.27,16224.39,16854.8
13.12,78.18,0.06,19.78,-38.81,27476.3,16418.51,17379.26
12.87,74.76,0.07,175.91,87.77,37802.59,21799.99,16555.07
13.26,75.6,0.07,233.34,81.18,37253.3,23720.39,18811.18
13.35,74.66,0.06,244.57,86.38,40296.16,24811.4,19520.62
13.4,71.04,0.07,298.2,98.24,42094.89,26294.11,18683.35
13.44,70.05,0.07,336.03,146.4,43289.03,25974.69,20032.82
13.96,70.68,0.07,432.02,147.17,43510.59,26221.92,20907.65
13.97,69.98,0.07,413.14,118.68,44139.6,27115.56,21565.32
14.74,70.11,0.07,487.75,168.33,45115.58,26156.18,22863.85
14.61,67.57,0.06,482.42,159.55,44037.75,26807.25,22086.6
15.39,64.37,0.07,479.87,188.14,44089.01,26762.57,22861.82
15.88,62.8,0.07,537.78,198.78,44780.66,27041.63,22328.15
15.86,63.72,0.07,518.92,138.05,43855.23,27324.29,22673.85
16.04,64.38,0.07,562.95,211.49,44304.52,26930.01,20228.66
16.34,61.89,0.07,558.45,197.98,45280.84,26786.52,21729.6
16.56,62.56,0.06,566.12,261.96,43976.68,26892.91,23001.45
16.73,62.36,0.07,556.63,141.33,44702.32,27088.52,21495.52
16.88,60.25,0.06,505.48,140.31,43420.77,27148.21,21505.38
16.84,60.81,0.07,543.44,186.12,45479.3,26566.54,22031.35
16.86,60.8,0.06,546.43,219.38,44852.36,26801.39,23451.15
16.97,61.28,0.06,569.91,201.6,44487.15,26962.37,22907.39
16.86,62.01,0.07,566.22,326.95,41947.85,25551.66,24086.14
16.58,62.7,0.07,525.5,336.95,43184.07,25997.58,24132.36
16.83,59.47,0.07,558.74,300.91,43210.05,26655.43,24183.2
16.9,61.98,0.07,541.65,292.9,43139.36,25020.57,23674.19
16.71,60.9,0.06,568.7,321.53,42290.87,25660.62,24339.75
16.94,60.63,0.07,510.53,384.94,43672.64,25530.65,24450.87
16.89,61.5,0.06,524.21,373.52,42864.07,25067.15,23907.33
16.82,60.19,0.07,567.82,377.54,43422.55,25419.69,23111.42
16.97,61.96,0.07,521.49,367.19,43129.02,25576.85,24128.85
16.92,60.35,0.07,544.86,348.71,42471.17,25539.75,23582.78
16.89,61.7,0.07,545.66,386.38,42243.42,25503.73,23694.53
16.93,62.76,0.07,505.47,289.62,43672.5,24875.07,24410.0
16.94,61.01,0.06,510.7,307.25,40521.21,25910.06,24327.97
17.01,60.67,0.07,483.07,262.89,44171.89,25772.34,24621.36
17.06,61.12,0.07,426.9,308.26,43520.4,26800.77,25094.64
16.95,62.61,0.07,423.88,273.29,44573.42,26695.59,25450.12
16.89,63.19,0.06,374.56,192.27,44647.78,27232.94,25618.57
17.03,63.05,0.07,344.55,176.34,44757.15,27661.41,25734.94
16.96,63.55,0.06,351.39,177.33,46034.15,27564.9,25982.14
16.85,63.71,0.07,319.02,184.68,45535.56,28016.64,25836.26
14.3,57.73,0.06,45.76,48.16,38782.88,25096.67,23735.21
12.18,60.02,0.06,29.38,2.11,38639.2,25525.01,23459.79
13.71,56.97,0.09,26.15,-10.15,38924.28,25721.13,23773.13
12.77,61.64,0.1,19.13,-5.11,37927.47,25119.64,23430.94
13.43,60.76,0.09,24.16,-22.18,39140.31,25440.13,24255.28
11.55,50.38,0.1,27.03,-21.05,38628.63,26221.0,23899.15
13.32,58.99,0.07,19.92,-22.88,39199.36,25986.27,24142.07
14.2,57.12,0.09,17.47,-19.19,39619.84,25640.12,24176.92
11.98,56.83,0.09,17.22,-24.32,38942.09,26124.36,24068.87
12.28,57.66,0.09,17.24,-27.93,38621.62,25219.88,24156.1
12.27,60.44,0.1,17.9,-26.9,38233.98,25412.87,22973.59
11.73,61.19,0.11,16.84,-26.28,37610.33,24761.53,23551.06
12.95,58.11,0.06,16.63,-27.56,38487.4,25041.22,22970.75
12.25,61.06,0.1,17.36,-29.03,35221.12,25039.35,22800.84
11.58,64.13,0.12,16.68,-27.61,36773.65,24023.68,23301.59
12.59,61.54,0.11,17.07,-28.96,35585.44,24898.42,23569.63
12.6,57.74,0.11,16.61,-29.93,34428.94,25104.29,21734.29
12.25,61.93,0.09,17.1,-29.48,36015.27,23721.22,22271.98
12.79,62.96,0.11,16.6,-30.18,34098.18,22029.3,21781.71
12.01,63.22,0.1,16.83,-27.6,35954.95,21047.48,23248.32
12.69,63.04,0.1,16.64,-30.49,28359.24,17658.7,18921.57
11.56,62.31,0.1,16.95,-30.66,27782.87,16961.48,18684.04
12.27,61.39,0.12,16.54,-30.7,25936.67,15947.75,17664.55
12.32,65.43,0.1,16.49,-30.38,24598.58,14437.83,16278.44
12.44,65.46,0.11,16.65,-30.63,23743.77,13633.27,17405.91
11.52,61.88,0.13,17.15,-30.45,22205.79,13383.14,16001.8
12.07,64.21,0.09,16.55,-30.47,23150.54,12883.95,15178.07
11.74,62.86,0.12,16.49,-29.53,23252.24,11248.29,16298.76
11.32,65.22,0.11,16.56,-30.08,21418.48,11343.11,15089.62
12.24,62.47,0.11,16.52,-30.4,20225.33,10873.26,13667.45
11.08,65.79,0.12,16.57,-29.49,19523.94,10354.7,12416.21
11.65,65.07,0.12,16.59,-29.04,19581.7,9376.57,12283.95
11.97,65.12,0.11,16.51,-29.44,19653.23,9445.79,11689.34
11.98,63.28,0.12,16.55,-30.5,19334.47,9186.11,11333.36
11.24,66.94,0.12,16.58,-29.29,19365.69,9086.63,11575.91
11.1,65.94,0.13,16.8,-29.68,19079.89,9188.12,11829.44
11.46,63.5,0.12,16.62,-30.3,19375.0,9285.7,11464.35
11.92,64.47,0.1,16.83,-30.46,19469.18,8790.08,10909.25
11.28,66.64,0.11,16.69,-30.7,19230.14,9368.55,11556.17
11.22,65.36,0.12,16.79,-28.64,19742.22,9007.14,11321.16
12.28,63.7,0.12,16.5,-30.62,19674.6,9482.74,11811.47
11.53,64.63,0.11,16.64,-30.45,19525.58,9295.4,11600.72
12.19,63.96,0.12,16.54,-29.68,19874.84,8956.33,12304.01
12.28,65.19,0.11,16.51,-29.52,19514.05,9453.47,13135.51
10.6,64.12,0.1,16.62,-30.22,19381.66,8999.95,11679.93
11.02,62.25,0.12,16.94,-29.32,19681.75,8857.93,11470.06
11.05,64.55,0.1,16.78,-29.73,19535.91,9285.24,10729.4
10.89,63.91,0.12,16.56,-26.05,19231.46,9110.08,12428.78
11.21,65.04,0.1,16.76,-28.67,19156.37,9167.11,11495.13
10.94,64.53,0.12,17.27,-23.18,19488.63,9231.47,10951.92
10.7,66.33,0.11,16.65,-21.29,19388.13,9331.84,11000.13
10.98,67.68,0.12,17.57,-21.58,19480.15,9269.3,12852.6
10.93,64.97,0.13,16.93,-15.74,19549.87,9308.84,12094.04
10.55,65.87,0.13,17.57,-25.86,19427.12,9740.15,10849.75
10.13,65.25,0.13,18.05,-17.76,20222.65,9661.96,12248.1
10.16,66.28,0.13,20.73,-18.54,20799.94,10238.48,13888.04
10.76,63.62,0.12,20.23,-20.3,19885.0,10423.96,12572.63
10.8,65.24,0.12,26.31,-14.22,20359.67,9437.95,11858.93
10.12,66.36,0.13,26.05,-19.58,21284.25,10002.23,12595.26
10.2,67.58,0.12,28.03,-15.26,21586.36,10948.13,12592.42
11.32,61.98,0.14,16.93,-28.58,20811.66,10170.71,10925.66
10.82,65.86,0.14,18.12,-28.86,20461.08,9786.84,10464.64
10.92,60.72,0.13,18.59,-10.43,20610.0,9148.83,10394.35
10.81,66.56,0.14,19.54,-9.89,19673.48,9741.74,9950.99
10.41,64.43,0.12,24.58,-23.19,20090.68,9182.22,9799.35
10.47,60.25,0.13,25.39,-10.31,19523.4,9136.1,9670.07
10.55,63.46,0.12,46.63,1.52,21417.33,9661.31,9702.95
10.91,64.45,0.12,35.09,25.59,20249.7,10391.29,9733.11
10.84,65.44,0.12,42.64,39.18,20390.05,10134.98,9763.14
10.93,60.25,0.15,72.22,91.49,20335.14,10448.31,9932.69
11.81,61.09,0.13,63.69,167.14,21176.64,12526.98,9696.84
11.58,62.21,0.15,139.25,124.74,22409.82,13108.31,10408.34
11.15,61.47,0.14,153.6,156.16,23440.07,12859.37,10653.13
11.22,60.61,0.15,220.54,188.26,23908.49,13415.36,10490.53
11.24,57.68,0.16,223.25,172.79,25811.36,17030.68,11663.48
12.26,60.42,0.15,380.19,256.08,25474.78,15415.51,11156.32
14.0,55.76,0.15,445.53,292.94,27252.87,14046.9,10588.94
14.47,50.81,0.15,554.78,338.48,26092.97,13955.04,10869.1
13.68,55.47,0.15,554.24,384.97,26585.68,16903.26,10767.32
14.24,55.0,0.15,617.54,339.87,28822.86,15168.89,11554.87
8.28,78.87,1.38,12.36,-21.5,16827.44,12114.75,12027.18
8.1,78.93,1.68,16.69,-20.48,18245.76,12283.61,12616.28
8.1,78.69,1.66,16.81,-18.57,16425.24,11879.0,12670.12
8.41,76.45,1.9,15.86,-19.59,16883.35,12804.83,13301.19
8.07,78.09,1.97,15.04,-18.66,16690.06,12454.13,14436.25
8.18,77.84,1.62,28.52,-19.4,16635.84,12034.71,12361.41
8.24,77.21,1.21,22.75,-15.53,16502.23,12199.22,13274.12
8.71,76.89,1.88,22.03,-13.01,16806.39,12089.65,12099.57
8.79,78.36,1.65,27.56,-9.16,16907.82,11808.96,11657.38
8.87,75.62,1.98,50.48,-9.72,16635.09,11972.32,11292.39
8.86,76.31,1.9,59.14,-0.16,16700.61,11879.37,11223.76
8.42,76.0,1.75,50.96,-0.3,16671.05,11981.65,11045.98
8.63,76.48,1.42,51.43,6.46,16503.08,11795.28,10618.48
8.54,76.74,1.24,75.99,-5.22,16483.31,11770.44,10988.23
8.7,76.33,1.57,59.22,12.89,16712.85,11836.49,10670.45
8.29,76.59,1.3,72.74,4.1,16542.87,12022.08,11020.03
8.73,73.93,1.14,75.66,10.85,16594.76,11977.47,10921.27
9.25,74.15,1.36,208.51,19.12,17145.05,12144.63,11578.34
8.79,71.13,1.37,83.11,1.23,17444.32,12572.6,11264.31
9.03,70.5,1.43,113.87,6.51,18176.71,12774.38,13670.84
9.44,74.25,1.24,119.42,5.4,25107.07,17412.21,12829.42
9.34,72.0,1.1,159.3,14.46,25742.52,17534.68,13230.74
9.63,74.56,1.03,175.2,16.2,25472.64,18731.57,12917.56
9.74,70.51,1.49,182.46,38.09,27580.1,18352.01,12308.93
9.84,71.14,1.47,201.49,30.84,25810.29,18616.0,13369.45
10.24,66.84,1.25,297.2,31.56,29279.17,18929.43,12805.69
10.77,69.98,1.39,312.38,47.34,31218.49,20341.13,13287.45
11.71,69.6,1.43,430.61,70.43,32189.16,20466.79,12940.45
11.74,69.6,1.28,407.58,49.55,29043.02,17861.17,12685.49
14.28,65.22,1.51,513.62,73.89,30203.12,20768.67,13852.91
15.01,62.36,1.19,521.46,92.19,29275.85,19725.25,13293.13
14.34,65.6,1.64,520.19,65.03,31667.63,21422.87,13093.34
15.85,67.16,1.56,541.52,119.96,32307.46,20897.72,12299.99
15.85,59.37,1.47,572.06,123.59,30772.42,20426.33,13650.75
16.53,57.91,1.13,571.35,138.14,33313.38,21415.68,13934.47
16.66,56.02,1.5,552.88,142.74,31476.03,20810.37,13353.51
17.43,57.37,1.12,561.44,135.18,32440.97,19324.69,13129.41
17.42,54.71,1.62,581.23,130.31,32770.93,19660.96,13488.74
17.45,53.69,1.48,546.18,128.01,31548.84,19978.39,13710.68
17.56,56.27,1.12,568.95,119.07,32297.22,20763.14,14119.06
17.52,55.14,1.52,542.71,140.06,30341.37,20542.43,13592.03
17.46,52.59,1.5,582.12,154.03,31337.04,19620.51,13870.39
18.25,49.08,1.43,602.09,163.34,28641.87,19560.81,13702.85
18.39,52.21,1.54,595.28,175.04,30421.01,18675.59,13598.08
17.93,50.23,1.2,601.4,166.82,27941.47,17642.64,13930.58
18.38,48.68,1.44,575.78,186.05,27587.28,16828.74,13678.39
18.2,49.4,1.19,528.96,194.53,27351.87,17932.2,14148.5
18.5,48.99,1.44,589.41,237.11,25819.43,16962.88,13624.81
18.54,49.65,1.37,579.26,197.02,24034.47,16476.31,13430.98
18.59,49.88,1.54,615.17,222.39,26240.41,16951.84,12999.03
18.45,52.14,1.44,594.09,232.96,23577.96,15426.95,13975.81
18.6,50.15,1.5,605.9,205.46,27391.49,16429.85,13852.36
18.57,51.55,1.32,607.45,205.67,25133.95,15197.29,12771.92
18.68,50.68,1.49,576.32,165.56,22938.56,16447.13,12754.42
18.72,49.12,1.21,515.08,185.47,24779.92,16397.01,13411.08
18.74,51.73,1.04,494.81,148.92,22955.04,15340.25,13115.16
18.59,49.78,1.27,521.38,113.74,25837.45,16293.14,14123.83
18.76,51.33,1.21,494.05,106.94,24866.54,16065.29,13462.64
18.66,49.07,0.99,422.34,120.65,26323.72,16553.06,13998.11
18.64,49.04,0.92,388.57,65.26,25688.38,18638.79,14675.0
18.71,48.64,1.19,372.08,90.93,24690.53,15432.62,13119.91
18.59,49.87,1.16,413.93,171.17,24726.78,15912.67,13478.37
18.62,46.9,0.96,337.47,159.25,25827.22,16277.7,13431.02
18.53,49.67,1.1,328.48,126.57,23660.3,17180.33,12925.85
