Date,Temperature,Humidity,Wind_Speed,general_diffuse_flows,diffuse_flows,Zone_1_Power_Consumption,Zone_2_Power_Consumption,Zone_3_Power_Consumption
42425.32,16.86,81.9,0.08,385.2,0.98,21915.95,14385.41,16764.78
43016.2,16.78,81.8,0.08,0.04,1.48,22001.01,13944.07,16926.87
43728.61,16.69,81.7,0.08,0.06,39.32,21994.94,14210.33,18286.27
44469.8,16.37,81.8,0.08,0.04,1.54,22237.97,15136.78,18864.58
45362.8,16.63,82.6,0.08,0.04,42.81,23106.84,16238.3,18287.28
46769.62,16.57,83.2,0.08,0.08,42.8,22948.86,19360.49,24774.94
47310.63,16.93,83.1,0.08,0.04,2.72,24662.28,18773.25,25445.78
48388.86,17.68,82.2,0.08,0.08,224.5,30410.13,20286.93,25474.7
49966.27,17.43,82.3,0.08,0.06,224.8,32105.32,20403.65,25645.03
50928.61,17.1,82.8,0.08,1.06,320.5,34432.41,20549.54,25873.73
51724.56,16.92,82.8,0.08,0.06,320.0,34936.71,20753.8,26191.81
53348.28,17.53,82.0,0.08,1.08,2.76,34724.05,21056.53,26839.52
53348.28,17.29,82.2,0.08,0.09,42.37,35298.31,20662.61,25873.73
54425.32,16.65,82.4,0.08,1.14,0.14,35763.04,20939.82,26746.99
55269.8,16.5,82.9,0.08,0.09,2.79,34547.85,21005.47,26625.54
56874.94,16.55,82.8,0.08,374.2,324.1,35969.62,21884.5,27140.24
57388.88,16.87,82.5,0.08,1.24,319.9,36376.71,24295.44,27377.35
58117.22,16.32,82.9,0.08,0.09,514.9,35811.65,22559.27,26914.7
59377.22,16.37,83.0,0.08,1.37,41.89,35908.86,23806.69,27626.02
61054.18,16.49,82.6,0.08,2.83,41.84,34694.24,21432.22,26827.95
61054.18,16.7,82.3,0.08,373.1,2.83,35914.94,25783.59,26827.95
61452.71,16.75,82.3,0.08,0.06,225.2,35374.18,22872.95,26810.6
62604.3,17.13,82.0,0.08,0.98,42.92,36808.1,22154.41,26937.83
63880.51,17.33,82.0,0.08,0.09,43.74,37983.05,22489.97,26868.43
64840.51,17.07,82.1,0.08,0.09,43.74,40988.35,25820.06,26874.22
65422.31,17.05,81.8,0.08,0.88,225.7,41058.31,24919.15,26411.57
65840.64,16.75,82.3,0.08,0.09,43.33,40808.14,26177.51,25925.78
66694.18,17.18,81.7,0.08,0.03,226.4,42458.73,26206.69,25613.49
67292.66,16.75,81.1,0.08,0.03,226.7,43406.58,26626.14,25902.65
67860.76,16.48,81.3,0.08,0.93,319.3,43364.05,26844.98,25775.42
68608.1,16.41,81.7,0.08,0.03,319.0,43218.23,26914.29,25885.3
69605.CA,17.24,77.7,0.08,0.06,316.1,43716.46,26844.98,25885.3
70810.63,16.78,78.2,0.08,0.09,226.8,43582.78,26538.6,25029.4
72373.67,16.51,79.7,0.08,0.03,43.18,43066.33,25429.79,23161.45
73870.89,16.69,79.3,0.08,0.09,43.18,43035.95,25050.46,19937.13
75212.15,16.6,78.9,0.08,0.03,519.8,42774.68,23288.75,20214.99
77233.92,16.95,79.2,0.08,0.09,227.0,43297.22,22179.94,19483.37
78807.47,16.99,77.5,0.08,0.09,315.1,43765.06,23445.59,18586.99
80962.43,16.53,78.4,0.08,0.09,314.5,43594.94,23084.5,17540.24
83790.33,16.41,79.9,0.08,2.65,43.12,43163.54,22161.7,17465.06
86385.51,16.26,80.8,0.08,0.03,43.12,41547.34,21603.65,16690.12
88800.0,16.22,81.0,0.08,0.06,0.14,41328.61,22333.13,16504.28
88800.0,16.24,81.2,0.08,0.09,43.08,41456.2,23354.41,16753.73
88800.0,16.3,80.6,0.08,0.03,519.1,41546.44,21523.4,16701.69
88924.56,16.3,80.6,0.08,0.03,493.6,41352.91,23653.5,16481.93
88924.56,16.73,77.6,0.08,370.4,227.1,35865.76,22548.33,16250.6
89330.13,16.45,78.2,0.08,0.09,2.54,36872.54,21516.11,16082.89
89809.62,16.55,78.0,0.08,0.09,41.16,35568.61,21585.41,16036.63
90584.05,16.39,78.7,0.08,1.59,40.51,35538.23,22329.48,16036.63
92308.86,16.31,79.0,0.08,368.7,0.14,35866.33,23365.35,15967.23
94470.38,16.71,78.3,0.08,0.06,0.12,37775.59,25422.49,16296.87
96000.0,16.31,79.9,0.08,0.09,40.4,40010.13,23277.81,16239.04
99180.76,16.38,79.2,0.08,0.03,40.38,36358.48,23675.38,15938.31
10246.2,16.59,78.9,0.08,1.87,40.09,35410.63,25367.78,15897.83
10615.44,16.46,80.0,0.08,0.03,219.8,34456.71,25495.44,16162.73
10806.08,16.44,80.1,0.08,2.08,223.5,33107.85,22387.84,16724.82
10806.08,16.43,80.3,0.08,366.7,499.6,31528.1,22019.45,16412.53
10979.28,16.77,79.9,0.08,0.09,39.96,32482.03,23952.58,16719.04
11409.12,16.43,79.2,0.08,0.03,219.1,31837.97,24674.77,16597.59
11823.8,16.86,78.9,0.08,0.09,314.3,31327.59,25469.91,16117.59
12121.52,17.53,78.7,0.08,380.3,1.66,28726.78,25309.42,16215.9
12443.5,17.55,79.4,0.08,0.09,549.5,27511.9,24087.54,16255.36
12714.26,16.84,80.1,0.08,0.37,1.71,26715.95,22198.18,15730.12
13278.05,17.1,80.1,0.08,0.06,1.75,24753.42,23700.91,15602.89
13552.41,17.01,79.2,0.08,0.09,0.14,23027.85,21997.57,15851.57
13835.84,16.54,80.8,0.08,0.76,314.0,22948.86,21935.56,15659.1
14203.56,16.77,81.1,0.08,0.09,1.89,23131.14,21997.57,15984.58
14544.0,17.41,80.7,0.08,0.06,1.98,22649.49,21771.43,16481.93
15122.8,16.65,81.7,0.08,388.6,312.1,22517.47,21764.13,16441.45
15122.8,16.95,81.2,0.08,0.61,39.49,23155.93,22198.18,15828.43
15332.52,17.32,81.0,0.08,388.2,2.0,24006.08,22559.27,15221.2
15580.63,17.51,80.1,0.08,387.8,2.02,22736.2,21198.78,15244.34
15885.59,17.13,80.1,0.08,386.9,0.13,23228.35,21351.98,16088.67
16123.34,17.04,81.2,0.08,386.7,0.13,24103.29,21249.85,16256.39
16389.15,17.21,80.8,0.08,0.09,40.57,24565.42,21381.16,16273.73
16696.2,17.2,80.9,0.08,384.9,215.2,25415.7,21738.6,16695.9
16882.03,17.16,81.5,0.08,0.39,0.1,29480.51,21636.47,17054.46
17245.82,16.91,82.4,0.08,8.26,0.1,32737.22,23970.82,16904.1
17412.13,17.12,82.7,0.08,0.09,0.13,30507.34,24605.47,17152.64
17705.06,16.98,82.3,0.08,383.3,0.1,33855.19,22683.28,17852.53
17883.36,17.22,82.3,0.08,2.88,0.13,34772.66,25185.41,16794.22
18399.04,17.09,82.3,0.08,0.09,0.1,35671.9,24879.03,16677.95
18932.53,17.57,82.0,0.08,381.1,0.14,37063.29,23434.65,17916.14
19177.22,17.9,81.6,0.08,0.09,2.52,40137.72,21997.57,23306.02
19177.22,17.84,81.6,0.08,0.06,41.55,41753.92,24113.07,21628.92
19418.78,17.9,80.6,0.08,11.08,0.14,42082.03,23343.47,22103.13
19601.02,17.4,82.4,0.08,0.06,2.08,40769.62,21964.74,21004.34
20012.53,16.93,82.8,0.08,11.18,41.52,41363.39,22059.57,23943.08
20314.94,17.29,82.0,0.08,392.3,2.14,39038.64,21676.6,22467.47
20966.2,17.45,81.5,0.08,0.08,0.13,40253.16,21873.56,18153.25
21243.05,18.05,80.7,0.08,0.08,211.7,41450.13,23894.22,17280.0
21414.68,18.08,79.0,0.08,0.06,2.19,40951.9,22201.82,17129.64
21931.53,18.11,79.0,0.08,0.08,211.9,37913.92,22070.52,17268.43
22402.03,18.22,78.0,0.08,418.7,2.33,35131.14,21702.13,16638.07
22863.04,18.14,77.7,0.09,12.18,0.09,34152.91,21093.01,16469.55
23202.03,18.3,77.4,0.08,451.4,0.14,32755.44,20757.45,16233.25
23621.73,18.24,77.4,0.09,450.4,41.03,26600.51,20064.44,15354.22
23990.89,18.46,77.0,0.09,10.55,0.13,24789.87,20720.97,16285.3
24277.22,18.47,77.0,0.09,0.06,311.5,24370.17,20819.45,16134.94
24530.13,18.22,77.1,0.09,0.05,40.9,25676.96,20527.66,15873.29
25058.73,18.11,77.4,0.09,449.9,0.1,32627.85,20768.39,15967.23
25378.78,18.04,77.7,0.09,0.08,0.13,27997.97,19699.7,16175.42
25620.76,18.0,78.0,0.09,448.3,0.09,25148.35,19145.29,16603.37
25983.04,18.07,78.7,0.09,8.69,0.14,25300.25,18649.24,16539.76
26363.5,18.06,79.7,0.09,448.0,0.13,29826.84,20305.17,16360.48
26914.2,18.01,79.2,0.09,451.6,0.09,27604.07,19444.38,16481.93
27305.06,17.89,80.0,0.09,8.88,0.14,24868.86,18036.47,16372.05
27778.78,17.96,80.4,0.09,0.03,2.33,28064.81,19382.37,16586.02
28159.52,18.06,80.5,0.09,0.08,0.09,25828.86,19258.36,17054.46
28468.86,17.98,80.9,0.09,446.1,0.13,25998.99,18032.83,16505.06
28468.86,16.95,82.3,0.09,0.05,0.08,27305.32,15257.14,15944.1
28878.09,17.81,81.7,0.09,2.84,0.1,26527.59,15158.66,16001.93
29222.28,17.96,80.5,0.09,0.08,40.66,24571.14,17872.34,16400.96
29222.28,17.43,80.7,0.09,0.03,0.13,29043.04,18930.09,16759.52
29222.28,16.92,82.2,0.09,9.47,2.5,34025.32,17215.81,16874.77
29760.0,17.16,81.7,0.09,9.59,0.53,34711.9,18838.91,17332.05
29952.0,8.33,87.8,0.09,444.5,211.9,32912.54,15012.77,16823.13
30118.48,7.78,88.1,0.09,0.08,550.3,33296.2,16479.03,17586.51
30425.32,8.11,87.9,0.09,443.9,490.3,31534.18,17751.98,17204.74
30733.16,8.39,87.2,0.09,0.05,120.2,26503.29,17306.99,17910.36
30905.06,8.33,87.4,0.09,545.3,212.1,29030.89,17981.76,17413.01
31278.35,9.92,87.4,0.09,0.08,120.4,25579.75,17441.95,18095.42
31756.63,9.21,87.5,0.09,0.08,212.2,25312.41,15632.83,17436.14
32231.43,8.32,87.7,0.09,0.08,521.9,24899.24,19659.57,18187.95
32598.35,11.66,87.5,0.09,542.7,571.5,24625.82,19444.38,19922.89
32955.2,10.87,87.6,0.09,16.77,120.5,25446.08,18138.6,20272.88
33472.88,11.21,87.6,0.09,0.05,120.6,24935.7,18962.92,21582.65
33618.23,9.91,87.8,0.09,0.03,520.7,24844.56,17303.34,22658.31
34019.7,9.51,88.1,0.09,16.78,561.1,30691.53,20305.17,20217.83
34359.49,10.08,88.1,0.09,0.08,518.6,26746.33,17784.8,18205.3
34823.29,9.38,88.1,0.09,0.05,518.0,32064.41,18729.48,19252.05
35386.33,10.08,88.1,0.09,0.08,309.4,26794.94,16486.32,17945.06
35630.89,9.44,88.0,0.09,16.95,121.2,28714.94,19641.34,21772.22
35933.16,9.44,87.9,0.09,17.13,213.1,28281.36,20352.58,20784.58
36384.3,9.11,87.6,0.09,17.14,308.3,25701.27,20097.26,18552.29
36714.8,8.64,87.7,0.09,0.08,506.2,26831.39,19907.6,21189.4
37121.01,9.03,87.7,0.09,0.08,561.8,24601.52,20352.58,24144.58
37584.3,9.44,87.7,0.09,0.05,120.1,29122.03,20283.28,25023.61
38319.42,10.56,87.7,0.09,0.03,547.5,27511.9,19973.25,24734.46
38752.4 high=38.58,9.73,87.5,0.09,0.08,512.3,24340.25,18762.31,24803.86
39419.24,9.45,87.4,0.09,0.05,569.1,23222.28,18331.91,25234.01
39700.25,10.28,87.4,0.09,0.03,119.4,22839.49,19156.23,25087.23
40016.2,9.45,87.2,0.09,0.08,213.2,22310.89,18970.21,24601.45
40473.42,8.87,87.1,0.09,0.08,514.3,21994.94,17613.37,21039.04
40816.2,9.04,87.1,0.09,0.08,213.7,22007.09,16588.45,18644.82
41652.71,9.31,87.0,0.09,0.05,505.1,22237.97,15793.31,18020.24
42384.3,9.26,87.1,0.09,18.0,213.8,22134.68,14644.38,18205.3
42789.15,8.5,87.0,0.09,0.08,505.0,22631.19,16891.19,17979.76
43338.23,7.84,87.1,0.09,0.02,488.4,23100.76,14389.06,19396.63
43822.37,8.19,87.4,0.09,0.08,382.3,22632.91,16183.59,22826.02
44213.01,10.27,87.1,0.09,0.08,490.4,22632.91,15527.05,24763.37
44979.7,8.87,87.3,0.09,0.08,213.8,22930.17,15869.91,22583.13
45226.33,9.04,87.2,0.09,0.02,214.8,22771.53,29617.02,22328.67
45420.76,11.8,87.0,0.09,458.6,117.7,22511.39,15100.3,20869.15
45855.95,10.59,86.9,0.09,19.19,2.57,22329.11,15680.24,17522.89
45855.95,11.64,87.0,0.09,0.08,425.7,22711.9,29613.37,20463.92
45855.95,11.01,86.8,0.09,458.1,0.13,23398.48,14265.05,22693.01
46137.85,12.25,86.9,0.09,0.02,121.8,22966.78,15326.44,20200.48
46405.06,15.82,86.9,0.09,13.02,125.6,23027.85,13987.84,17355.18
46863.8,15.92,86.8,0.09,0.02,215.0,22572.15,14184.8,20356.63
47221.27,13.39,86.8,0.09,13.12,215.1,22643.39,14487.54,17950.84
47781.25,10.58,87.0,0.09,0.05,215.3,22341.27,14538.6,16979.28
48294.68,12.86,86.9,0.09,0.05,513.8,22517.47,14567.78,17690.6
48602.53,15.54,86.9,0.09,0.05,489.3,22906.33,14228.57,17355.18
49114.43,13.47,86.9,0.09,0.06,125.1,22716.61,15260.79,17523.14
49534.19,14.22,86.8,0.09,0.08,3.09,22426.33,14859.57,17170.12
49939.24,13.39,86.7,0.09,457.8,125.2,22262.28,14648.02,17274.22
50114.43,15.2,86.7,0.09,13.6,125.7,22171.14,14677.2,17493.98
50793.43,16.15,86.3,0.09,0.05,218.7,22043.54,15206.08,16794.22
51220.25,14.21,86.1,0.09,457.0,2.97,22019.24,14750.15,16800.0
51500.25,11.76,85.9,0.09,0.08,125.8,22116.46,16756.23,16372.05
51794.43,11.76,85.9,0.09,14.39,215.4,22316.96,18579.94,16649.64
52230.34,12.98,85.9,0.09,0.08,539.1,22474.94,16566.57,16776.36
52870.89,14.72,85.6,0.09,456.1,126.4,22529.62,16322.19,16412.53
53227.22,11.76,85.6,0.09,0.05,2.84,22772.66,15749.54,16892.53
53717.34,11.04,85.6,0.09,456.1,127.0,22661.69,15607.29,17517.11
54130.13,10.85,85.6,0.09,0.08,215.4,22754.43,16329.48,18234.22
54430.89,12.13,85.5,0.09,0.05,124.4,22535.7,16081.46,17193.25
54601.52,11.86,85.4,0.09,455.9,124.1,22584.3,17617.02,17146.99
55127.04,11.05,85.4,0.09,455.9,215.7,22930.63,18550.76,19020.72
55499.75,10.33,85.4,0.09,0.08,557.9,24212.66,18277.2,22681.45
55726.27,12.99,85.4,0.09,14.89,215.8,23763.04,17299.7,22698.45
55994.43,11.71,85.5,0.09,0.08,2.82,25646.58,19065.05,24636.14
56376.2,11.8,85.5,0.09,0.05,215.9,26442.53,19035.87,21443.86
56816.2,15.09,85.4,0.09,15.03,123.6,24541.02,15826.14,20576.39
57207.46,14.21,85.1,0.09,0.08,548.9,25142.28,16821.88,18772.05
57207.46,15.2,85.2,0.09,15.51,123.3,23586.84,17285.11,19113.25
57549.45,13.45,85.3,0.09,0.08,216.2,27955.44,17894.22,20973.35
57800.63,13.95,85.3,0.09,0.08,123.1,28976.2,18142.25,19992.29
58190.89,11.8,85.3,0.09,435.4,0.13,28429.37,17055.32,20293.01
58532.53,13.39,85.4,0.09,0.05,2.77,29115.95,18871.73,19020.72
58532.53,15.05,85.5,0.09,12.9,123.0,32682.53,19324.01,21761.93
58970.13,14.69,85.3,0.09,428.5,122.9,33423.8,20257.75,18049.16
59386.33,13.59,85.2,0.09,0.08,2.75,33794.43,20801.22,18639.04
59848.1,11.8,85.4,0.09,0.08,519.3,33855.19,19254.71,17962.41
59980.25,11.63,85.5,0.09,4.04,122.8,34505.08,20038.91,17418.8
59980.25,10.57,85.5,0.09,523.8,2.73,35058.23,20305.17,17598.07
60419.24,13.36,85.4,0.09,4.21,216.5,35112.91,17843.16,17511.33
60969.12,14.9,85.4,0.09,0.08,216.9,35155.44,17365.35,17384.1
61512.33,15.62,85.5,0.09,4.25,122.7,36139.75,18258.97,16909.88
61512.33,15.2,85.5,0.09,0.08,2.73,39572.66,17507.6,16470.36
61906.43,11.53,85.7,0.09,422.8,217.1,35829.87,29770.21,16557.11
62105.32,10.69,85.9,0.09,4.34,217.2,35969.62,15570.82,16632.29
62416.2,11.54,86.1,0.09,422.3,1.6,34584.3,16530.09,16759.52
62880.0,11.54,86.5,0.09,536.7,3.28,33925.42,19466.26,16458.8
62880.0,12.16,86.5,0.09,4.56,117.2,29893.67,29759.27,16267.95
62880.0,10.57,86.6,0.09,4.6,121.7,28265.32,17263.22,15718.55
63539.24,9.73,86.7,0.09,0.08,217.6,24947.85,18434.04,15400.48
63539.24,10.23,86.6,0.09,0.08,117.2,24103.29,17387.23,15799.52
63931.53,13.34,86.0,0.09,421.1,499.7,25470.38,15786.02,15984.58
64310.89,15.54,86.2,0.09,535.0,108.7,27226.33,16891.19,16279.52
64794.24,14.9,86.5,0.09,0.08,500.2,26910.38,17281.46,15944.1
65377.22,13.34,86.6,0.09,534.8,108.8,26114.43,18842.55,16614.94
66191.43,14.69,86.6,0.09,533.1,218.2,24595.44,17872.34,16458.8
66494.43,14.24,86.3,0.09,0.08,378.5,25184.81,19779.94,16984.76
67163.53,15.83,86.3,0.09,2.9,0.96,25847.09,20166.57,17054.46
67849.62,15.2,86.5,0.09,544.0,0.95,26466.84,20961.7,16649.64
68306.44,13.64,86.3,0.09,0.08,0.95,28018.98,20906.99,16458.8
68717.22,12.2,86.2,0.09,2.95,218.5,27970.17,21224.32,16562.89
69500.25,10.73,86.0,0.09,0.05,524.5,26363.54,22395.14,16487.71
71056.71,12.2,85.9,0.09,3.05,547.2,27991.9,23923.4,16638.07
72334.15,13.0,85.9,0.09,3.07,194.8,26393.92,21530.7,16852.05
73516.71,12.85,85.9,0.09,0.05,108.9,26108.35,21683.89,16678.55
75065.32,12.85,85.8,0.09,0.08,218.7,29012.66,21279.03,16684.34
76353.43,12.23,85.8,0.09,3.09,550.0,30477.97,21373.86,17326.31
78185.33,13.64,85.8,0.09,0.08,0.89,31941.27,21713.07,17413.01
80682.53,13.34,85.8,0.09,0.02,550.3,28927.59,21614.59,17499.76
8392.71,12.85,85.8,0.09,0.08,388.6,25203.04,21479.64,17488.19
86890.13,13.65,85.8,0.09,3.11,194.3,29122.03,24098.48,20934.94
89985.29,14.93,85.9,0.09,419.7,0.89,32767.59,24094.83,21916.94
93812.53,15.11,85.8,0.09,0.05,186.6,32372.66,23500.3,23901.69
93812.53,14.69,85.8,0.09,0.05,109.2,30112.41,22964.13,24213.98
98977.22,12.85,85.9,0.09,0.02,172.1,26503.29,21151.37,25077.71
103513.92,13.58,85.9,0.09,3.17,554.4,34213.67,24266.26,25058.31
107816.16,11.59,85.9,0.09,0.05,568.7,36133.67,24167.78,23271.33
112190.89,11.6,85.9,0.09,0.02,560.7,39274.94,23905.17,19072.77
11520.0,10.53,86.0,0.09,0.08,547.8,35920.68,23748.33,18448.19
11990.89,11.12,86.1,0.09,0.08,561.1,37506.84,25185.41,18529.16
12443.5,10.33,86.1,0.09,0.02,405.3,39596.96,26513.07,19870.84
12689.62,9.72,86.4,0.09,419.2,528.0,38092.88,26531.31,18361.45
13260.76,10.13,86.1,0.09,0.05,528.8,36838.48,26009.73,18639.04
13701.85,10.53,86.1,0.09,3.33,568.2,39293.16,25531.91,18280.48
14220.76,10.54,86.5,0.09,0.03,172.3,38369.62,25240.12,17418.8
14727.49,9.23,86.6,0.09,0.08,572.3,38205.57,25028.57,17465.06
15638.79,10.27,86.7,0.09,3.5,547.2,37579.75,22723.4,18102.03
16163.8,12.98,86.5,0.09,0.08,401.1,40611.65,24426.75,22889.64
16435.62,12.23,85.9,0.09,0.08,111.1,42397.97,25717.93,25179.76
16697.35,15.64,86.0,0.09,0.03,538.0,41219.24,22205.47,24655.12
16988.35,14.27,86.1,0.09,0.08,172.4,38539.75,21789.67,22970.6
17402.53,14.05,86.5,0.09,3.73,110.2,41085.57,23624.32,21247.23
17784.0,15.59,86.6,0.09,0.03,0.86,42416.2,21924.62,23445.23
18141.27,13.54,86.7,0.09,0.08,110.4,43596.61,24587.23,25274.53
18662.28,11.61,86.7,0.09,0.08,110.5,43663.73,23919.76,24867.47
19137.72,12.23,86.8,0.09,7.01,540.4,42846.1,25655.93,23976.87
19351.14,11.17,86.8,0.09,546.5,172.5,43752.91,25342.25,24740.24
19560.0,12.22,86.8,0.09,0.08,172.7,43837.97,25575.68,24850.12
19914.26,11.58,86.8,0.09,0.08,562.1,43357.97,24576.29,21605.78
20003.8,9.59,87.0,0.08,7.36,111.1,42683.54,22975.08,21941.2
20514.68,10.66,87.1,0.08,7.95,172.8,40721.01,21979.33,17551.81
20998.47,13.09,86.9,0.08,8.14,108.6,41589.15,23193.92,19396.63
21388.86,12.84,86.8,0.08,0.08,172.8,40490.13,23292.4,17308.94
21882.53,10.68,86.8,0.08,439.1,173.3,38092.88,22705.17,16626.51
22394.43,10.5,86.7,0.08,0.08,380.4,38946.84,24007.29,16412.53
22802.53,12.13,86.5,0.08,0.05,173.7,39130.17,24000.0,16250.6
23276.96,12.84,86.0,0.08,0.05,393.4,40866.84,24729.48,16713.25
23607.49,10.74,85.9,0.08,437.6,0.13,40063.73,22008.51,16713.25
24161.9,12.22,85.7,0.08,0.08,1.38,41182.78,23062.61,16557.11
24161.9,12.05,85.7,0.08,6.59,173.7,40617.72,23299.7,16493.49
24859.75,9.38,85.8,0.08,0.08,108.1,41966.58,23292.4,17008.19
24980.25,10.62,85.8,0.08,0.08,452.4,41182.78,21775.08,16985.06
25226.27,9.72,85.7,0.08,0.08,1.26,40757.47,21497.87,17939.28
25510.89,9.1,85.7,0.08,5.37,173.7,38184.41,21727.66,17332.05
25874.43,12.05,85.6,0.08,5.52,174.0,38418.23,21158.66,17459.28
26110.89,15.63,85.5,0.08,5.54,174.2,39991.9,21264.44,17123.86
26303.29,15.88,85.1,0.08,5.72,0.13,40210.63,21457.75,16956.14
26648.14,14.27,85.0,0.08,5.84,174.5,38178.31,21344.68,16557.11
26904.06,14.05,84.9,0.08,6.03,106.6,37452.15,21669.3,16198.55
27220.24,13.17,85.0,0.08,0.05,407.1,36978.23,22756.23,16302.65
27738.23,15.2,84.7,0.08,6.08,106.5,35368.1,21457.75,16204.34
27738.23,11.58,84.7,0.08,432.9,106.3,37026.84,21457.75,16337.35
27738.23,9.39,85.0,0.08,6.16,106.2,35362.03,22876.6,16701.69
28167.0,10.63,84.7,0.08,0.08,445.9,37695.19,22384.19,16586.02
28613.06,11.98,84.6,0.08,0.08,402.8,40942.37,21891.79,16586.02
28779.7,9.27,84.8,0.08,6.31,111.5,39166.78,24477.81,16389.4
28779.7,8.29,85.2,0.08,430.7,404.1,41448.81,23026.14,15805.3
28973.16,9.4,85.2,0.08,430.6,1.05,39372.15,23040.73,16140.72
29201.01,8.77,85.2,0.08,0.08,177.4,41107.12,21665.65,15915.18
29573.22,8.52,85.4,0.08,0.08,114.7,41395.44,21443.16,15388.92
29895.44,8.52,85.5,0.08,541.8,114.9,37889.62,21107.6,15238.55
29990.89,9.11,85.3,0.08,429.9,115.0,35392.41,20885.11,14405.78
29990.89,8.59,85.4,0.08,175.2,443.1,33241.52,20279.64,13954.7
29990.89,8.81,85.3,0.08,0.09,115.4,33815.59,19969.6,14018.31
30253.67,8.52,85.4,0.08,99.5,406.0,33812.66,19141.64,13839.04
30253.67,8.43,85.3,0.08,430.2,406.6,33958.48,18689.36,13931.57
30528.8e+06,8.87,85.2,0.08,250.1,3.42,32305.82,17281.46,13966.27
30769.62,9.92,85.0,0.08,0.05,174.7,29128.1,17989.06,14018.31
31169.62,10.22,85.0,0.08,238.4,485.0,25093.67,17274.16,14009.25
31169.62,9.96,84.9,0.08,223.4,174.9,25160.51,15235.26,13821.69
31696.2,8.28,85.1,0.08,0.08,407.1,25907.85,15592.71,14174.46
31878.99,8.49,85.0,0.08,0.05,116.2,30161.01,15282.67,14139.76
32333.16,8.86,84.9,0.08,0.05,227.4,26624.81,14961.7,14261.2
32564.05,8.44,84.7,0.08,0.08,116.3,32238.99,16190.88,13983.61
32937.72,8.39,84.5,0.08,0.08,116.3,32088.81,17613.37,14006.75
33305.06,8.49,84.5,0.08,0.08,390.6,31698.23,19116.11,14582.35
33836.96,8.23,84.4,0.08,0.03,7.27,29644.56,17095.44,14162.89
34160.0,8.77,84.1,0.08,233.1,380.4,31424.81,18178.72,14457.83
34537.22,8.86,84.0,0.08,0.08,175.0,28502.28,15789.67,14556.14
35283.05,9.27,83.6,0.08,441.2,114.3,30331.53,16511.85,14689.16
35751.65,10.58,83.5,0.08,436.7,114.3,32737.22,19207.29,15117.11
36203.5,10.89,83.3,0.08,0.05,373.2,33976.71,19123.4,15036.14
36466.96,11.97,82.6,0.08,0.03,375.3,32202.53,18988.45,15221.2
36910.89,12.77,82.0,0.08,236.9,114.0,30422.28,15074.77,15117.11
37473.42,15.6,82.2,0.08,229.3,0.14,33077.47,16584.8,14605.51
37865.32,15.24,82.3,0.08,0.03,6.82,30999.49,14472.95,14371.08
38321.01,16.04,82.4,0.08,0.08,113.7,29122.03,14239.51,14625.54
38793.43,15.06,82.3,0.08,0.03,113.6,30920.51,14713.68,14561.93
39247.22,15.06,81.7,0.08,226.8,175.4,30349.37,15734.95,14845.3
39734.24,10.23,81.8,0.08,0.05,175.4,31991.19,15220.67,15132.3
40029.45,9.32,82.5,0.08,0.05,0.11,30404.05,14779.33,14752.77
40412.53,11.8,82.2,0.08,227.2,6.45,29644.56,14859.57,14816.39
41164.74,11.97,82.1,0.08,0.05,6.36,33205.06,14348.94,14932.05
41506.44,10.34,82.1,0.08,0.05,175.5,31916.96,14516.72,14999.16
42194.43,9.62,82.5,0.08,0.08,6.34,33399.49,15775.08,14541.83
42694.18,9.28,83.5,0.08,227.5,0.09,33454.18,18335.56,15007.23
43534.19,10.05,83.4,0.08,252.9,175.5,33642.53,18098.48,15626.02
43534.19,9.26,83.7,0.08,0.08,175.9,34256.2,18528.88,15209.64
44099.75,10.64,83.7,0.08,0.08,6.3,34256.2,20184.8,15354.22
44476.96,10.36,83.7,0.08,251.1,0.09,34116.46,18207.9,10090.13
44737.22,13.36,83.5,0.08,0.03,175.9,29474.43,16515.5,14012.53
45190.89,15.84,83.2,0.08,0.08,0.11,28836.46,14841.34,14590.84
45487.22,14.26,83.1,0.08,0.05,6.28,29115.95,15490.58,14452.05
46170.43,12.77,83.3,0.08,251.2,0.13,32105.32,15311.85,14746.99
46360.47,15.84,83.1,0.08,0.08,0.08,31527.46,14815.81,15169.16
46481.01,15.24,82.4,0.08,0.08,6.7,27031.9,14294.22,14758.55
46702.53,16.13,82.1,0.08,440.2,0.14,27293.16,14235.87,14319.04
46940.25,13.58,83.7,0.08,0.08,0.08,24637.97,14265.05,14376.87
47254.18,13.17,83.9,0.08,196.1,0.11,24351.86,14651.67,14376.87
47504.86,14.05,83.9,0.09,0.08,0.1,23162.03,14155.62,14457.83
47980.25,12.7,83.9,0.08,429.3,0.1,22359.49,13805.47,14232.29
48508.86,14.88,83.8,0.09,194.6,0.11,22092.15,13754.41,14035.66
48973.67,16.21,83.6,0.09,0.08,0.08,22304.81,13761.7,13972.05
49333.13,14.29,83.6,0.09,0.08,0.11,22304.81,13772.64,14151.33
49698.23,15.08,83.6,0.09,194.0,0.13,22179.66,13914.89,13908.43
49996.6,12.7,83.6,0.09,0.05,113.0,22116.46,13914.89,14180.24
50310.63,13.58,83.6,0.09,0.08,7.85,22323.04,14283.28,14365.3
50784.3,11.53,83.7,0.09,192.3,0.13,22481.01,13951.37,14457.83
51290.13,10.24,83.7,0.09,220.0,0.11,22335.19,14195.74,14434.7
