Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
22.16,25.29,453.0,1003.64,0.0,0.99
22.18,25.35,457.15,1009.19,0.0,0.99
22.19,25.41,460.59,1013.45,0.0,0.99
22.2,25.45,463.03,1016.5,0.0,0.99
22.21,25.49,465.41,1019.19,0.0,0.99
22.22,25.52,467.63,1021.53,0.0,0.99
22.22,25.53,467.77,1022.0,0.0,0.99
22.22,25.49,464.95,1019.83,0.0,0.99
22.2,25.41,459.6,1014.68,0.0,0.99
22.19,25.3,453.38,1007.6,0.0,0.99
22.17,25.2,448.59,1000.97,0.0,0.99
22.15,25.13,445.75,996.13,0.0,0.99
22.14,25.09,444.4,993.2,0.0,0.99
22.14,25.09,444.73,992.88,0.0,0.99
22.15,25.15,447.78,996.34,0.0,0.99
22.16,25.22,452.02,1001.56,0.0,0.99
22.17,25.28,455.7,1006.49,0.0,0.99
22.18,25.31,457.51,1009.23,0.0,0.99
22.18,25.3,456.18,1008.57,0.0,0.99
22.17,25.25,452.77,1005.17,0.0,0.99
22.16,25.18,448.88,1000.4,0.0,0.99
22.15,25.11,445.0,994.97,0.0,0.99
22.13,25.06,442.26,990.68,0.0,0.99
22.13,25.07,442.43,989.96,0.0,0.99
22.13,25.1,444.15,991.72,0.0,0.99
22.13,25.13,445.54,993.81,0.0,0.99
22.14,25.14,446.05,994.84,0.0,0.99
22.14,25.15,446.5,995.68,0.0,0.99
22.14,25.16,447.58,997.03,0.0,0.99
22.15,25.18,448.86,998.61,0.0,0.99
22.15,25.17,449.29,999.22,0.0,0.99
22.15,25.14,448.06,997.87,0.0,0.99
22.13,25.05,443.99,992.3,0.0,0.99
22.09,24.8,434.45,976.58,0.0,0.99
22.01,24.33,420.21,943.15,0.0,0.99
21.88,23.65,405.46,885.13,0.0,0.99
21.68,22.93,391.69,802.63,0.0,0.98
21.43,22.37,375.59,712.3,0.0,0.97
21.2,22.26,351.67,654.3,0.0,0.96
21.13,22.72,331.88,656.7,0.0,0.95
21.24,23.45,343.4,718.21,0.0,0.96
21.43,24.1,380.24,806.54,0.0,0.98
21.61,24.63,412.4,887.0,0.0,0.98
21.79,24.99,431.7,943.98,0.0,0.99
21.93,25.16,442.86,977.4,0.0,0.99
22.02,25.21,448.63,993.64,0.0,0.99
22.08,25.18,450.38,999.44,0.0,0.99
22.1,25.14,450.25,1000.46,0.0,0.99
22.11,25.11,449.46,999.46,0.0,0.99
22.11,25.03,446.52,995.19,0.0,0.99
22.08,24.86,439.44,984.15,0.0,0.99
22.03,24.53,427.93,960.96,0.0,0.99
21.92,23.91,413.24,913.45,0.0,0.99
21.7,22.91,398.43,817.91,0.0,0.98
21.3,21.65,380.76,657.66,0.0,0.96
20.68,20.67,321.41,514.24,0.0,0.86
20.26,20.13,182.38,459.18,0.0,0.33
20.43,19.57,74.96,448.06,0.0,0.01
20.53,19.94,36.29,453.22,0.0,0.0
20.31,20.13,31.91,447.91,0.0,0.0
20.14,24.2,62.96,463.42,0.0,0.01
20.21,23.57,25.19,449.67,0.0,0.0
20.82,23.96,25.45,471.67,0.0,0.0
21.51,24.39,35.58,543.6,0.0,0.01
22.01,24.15,76.63,714.48,0.0,0.04
22.18,23.78,133.57,875.41,0.0,0.11
22.19,23.43,180.69,940.89,0.0,0.38
22.17,23.48,250.98,945.68,0.0,0.82
22.0,23.98,336.45,913.04,0.0,0.96
21.86,24.66,384.93,903.2,0.0,0.98
21.88,25.16,411.28,932.31,0.0,0.99
21.97,25.29,423.79,958.21,0.0,0.99
22.02,25.1,424.47,962.44,0.0,0.99
21.99,24.63,415.72,940.97,0.0,0.99
21.87,23.77,401.27,879.93,0.0,0.99
21.58,22.49,385.6,749.48,0.0,0.98
21.02,21.09,355.75,568.13,0.0,0.93
20.37,20.25,243.62,469.76,0.0,0.59
20.31,19.51,111.07,446.02,0.0,0.05
20.6,19.61,42.09,450.84,0.0,0.0
20.41,20.03,33.71,449.95,0.0,0.0
20.24,20.46,30.85,446.2,0.0,0.0
20.19,21.26,29.29,443.8,0.0,0.0
20.31,22.51,27.25,445.68,0.0,0.0
20.69,24.09,24.76,457.66,0.0,0.0
21.19,25.36,25.91,480.07,0.0,0.01
21.57,26.01,34.36,510.57,0.0,0.01
21.82,26.33,48.59,542.21,0.0,0.01
21.99,26.47,64.98,573.02,0.0,0.01
22.12,26.49,82.88,607.16,0.0,0.01
22.22,26.43,104.65,651.42,0.0,0.02
22.31,26.28,132.78,711.71,0.0,0.03
22.38,26.06,171.16,798.18,0.0,0.05
22.39,25.77,209.85,896.91,0.0,0.11
22.37,25.47,233.19,952.15,0.0,0.4
22.35,25.43,282.74,961.95,0.0,0.85
22.22,25.56,352.22,945.09,0.0,0.96
22.1,25.86,394.34,945.85,0.0,0.98
22.1,26.05,418.38,968.99,0.0,0.99
22.15,25.97,429.73,984.95,0.0,0.99
22.17,25.64,429.68,983.34,0.0,0.99
22.14,25.18,422.1,966.69,0.0,0.99
22.08,24.62,411.05,936.0,0.0,0.99
21.97,24.03,398.8,890.27,0.0,0.99
21.81,23.41,386.7,827.27,0.0,0.98
21.62,22.94,374.21,758.36,0.0,0.98
21.44,22.84,360.86,714.37,0.0,0.97
21.38,23.17,355.0,719.88,0.0,0.97
21.44,23.69,367.07,766.55,0.0,0.97
21.56,24.18,388.8,829.72,0.0,0.98
21.69,24.54,407.37,886.25,0.0,0.98
21.81,24.75,419.01,925.45,0.0,0.99
21.89,24.78,424.2,945.2,0.0,0.99
21.93,24.66,423.5,947.64,0.0,0.99
21.91,24.35,417.42,931.78,0.0,0.99
21.85,23.9,408.02,896.61,0.0,0.99
21.72,23.33,397.74,840.21,0.0,0.98
21.53,22.74,385.45,762.68,0.0,0.98
21.27,22.23,366.03,675.95,0.0,0.96
20.96,21.95,329.82,600.13,0.0,0.93
20.6,21.81,267.48,538.71,0.0,0.85
20.24,21.48,175.1,489.51,0.0,0.5
20.2,20.42,86.26,460.89,0.0,0.04
20.53,20.0,38.27,457.03,0.0,0.0
20.38,19.97,32.85,450.21,0.0,0.0
20.16,19.79,29.7,445.17,0.0,0.0
20.0,19.56,27.35,442.51,0.0,0.0
19.9,19.35,25.71,440.74,0.0,0.0
19.83,19.23,24.69,439.51,0.0,0.0
19.78,19.18,24.12,438.75,0.0,0.0
19.75,19.19,23.81,438.33,0.0,0.0
19.73,19.22,23.64,438.1,0.0,0.0
19.71,19.27,23.55,438.01,0.0,0.0
19.7,19.37,23.53,438.03,0.0,0.0
19.69,19.57,23.61,438.13,0.0,0.0
19.67,20.0,23.8,438.01,0.0,0.0
19.64,21.03,23.8,436.29,0.0,0.0
19.63,22.76,23.05,433.44,0.0,0.0
19.71,24.55,21.59,434.79,0.0,0.0
20.12,26.16,20.7,443.93,0.0,0.0
20.13,24.02,63.39,462.1,0.0,0.01
20.15,23.23,25.31,447.71,0.0,0.0
20.59,23.47,25.26,459.85,0.0,0.0
21.08,24.09,26.76,484.26,0.0,0.01
21.36,24.51,29.84,507.33,0.0,0.01
21.46,24.76,31.7,514.92,0.0,0.01
21.42,24.94,30.43,505.03,0.0,0.01
21.28,25.06,27.28,486.86,0.0,0.01
21.04,25.03,24.42,469.18,0.0,0.0
20.73,24.76,23.1,456.39,0.0,0.0
20.42,24.38,22.9,448.02,0.0,0.0
20.16,24.09,22.97,442.62,0.0,0.0
20.0,24.06,22.79,439.29,0.0,0.0
19.92,24.36,22.26,437.65,0.0,0.0
19.91,25.0,21.47,437.8,0.0,0.0
20.02,25.91,20.79,440.36,0.0,0.0
20.31,26.93,20.92,446.45,0.0,0.0
20.75,27.87,23.35,457.4,0.0,0.01
21.2,28.52,31.78,477.44,0.0,0.01
21.6,28.71,50.63,513.28,0.0,0.01
21.92,28.55,80.49,564.88,0.0,0.01
22.12,28.26,113.04,617.97,0.0,0.02
22.23,27.99,133.93,653.55,0.0,0.02
22.25,27.77,133.28,660.64,0.0,0.02
22.2,27.57,112.45,638.78,0.0,0.02
22.08,27.31,83.04,598.73,0.0,0.02
21.87,26.88,56.6,555.53,0.0,0.02
21.54,26.13,37.28,515.96,0.0,0.01
21.1,24.85,26.64,483.72,0.0,0.01
20.68,23.37,24.62,463.26,0.0,0.0
20.37,22.33,26.16,451.37,0.0,0.0
20.15,21.72,27.21,444.4,0.0,0.0
19.99,21.37,27.11,440.69,0.0,0.0
19.89,21.14,26.46,438.98,0.0,0.0
19.81,20.96,25.75,438.28,0.0,0.0
19.76,20.8,25.19,437.98,0.0,0.0
19.72,20.67,24.77,437.82,0.0,0.0
19.7,20.6,24.47,437.64,0.0,0.0
19.68,20.64,24.26,437.31,0.0,0.0
19.66,20.87,24.09,436.65,0.0,0.0
19.64,21.32,23.87,435.59,0.0,0.0
19.63,21.92,23.56,434.36,0.0,0.0
19.63,22.48,23.22,433.52,0.0,0.0
19.63,22.85,22.99,433.26,0.0,0.0
19.65,23.0,22.93,433.33,0.0,0.0
19.66,22.94,23.03,433.52,0.0,0.0
19.66,22.77,23.2,433.7,0.0,0.0
19.66,22.58,23.35,433.85,0.0,0.0
19.66,22.44,23.42,433.92,0.0,0.0
19.65,22.44,23.37,433.77,0.0,0.0
19.64,22.66,23.16,433.35,0.0,0.0
19.62,23.13,22.77,432.82,0.0,0.0
19.62,23.8,22.18,432.71,0.0,0.0
19.65,24.54,21.46,433.57,0.0,0.0
19.73,25.22,20.85,435.49,0.0,0.0
19.85,25.78,20.54,437.98,0.0,0.0
19.96,26.14,20.52,440.02,0.0,0.0
20.0,26.18,20.63,440.52,0.0,0.0
19.94,25.77,20.79,439.34,0.0,0.0
19.83,24.89,21.27,437.39,0.0,0.0
19.75,23.76,22.29,435.76,0.0,0.0
19.72,22.74,23.36,435.15,0.0,0.0
19.7,21.91,24.01,435.55,0.0,0.0
19.69,21.22,24.29,436.47,0.0,0.0
19.68,20.67,24.3,437.31,0.0,0.0
19.67,20.29,24.13,437.73,0.0,0.0
19.66,20.06,23.93,437.83,0.0,0.0
19.66,19.96,23.79,437.79,0.0,0.0
19.65,19.97,23.74,437.72,0.0,0.0
19.65,20.05,23.75,437.63,0.0,0.0
19.65,20.18,23.79,437.49,0.0,0.0
19.64,20.39,23.83,437.2,0.0,0.0
19.64,20.72,23.84,436.6,0.0,0.0
19.62,21.28,23.69,435.43,0.0,0.0
19.61,22.14,23.28,433.77,0.0,0.0
19.6,23.18,22.6,432.61,0.0,0.0
19.62,24.24,21.7,433.01,0.0,0.0
19.73,25.36,20.73,435.86,0.0,0.0
20.06,26.46,20.42,442.61,0.0,0.0
20.57,27.41,21.77,453.07,0.0,0.0
20.13,24.19,62.91,463.16,0.0,0.01
20.19,23.55,25.15,449.12,0.0,0.0
20.8,24.0,25.23,470.11,0.0,0.0
21.51,24.5,34.97,539.97,0.0,0.01
22.01,24.28,75.21,704.34,0.0,0.04
22.18,23.92,130.24,861.47,0.0,0.1
22.16,23.46,168.83,928.23,0.0,0.32
22.11,23.24,224.3,929.64,0.0,0.76
21.9,23.32,302.56,876.7,0.0,0.94
21.64,23.56,350.15,815.5,0.0,0.97
21.5,23.62,371.17,791.07,0.0,0.98
21.42,23.28,376.3,759.55,0.0,0.98
21.27,22.61,366.98,689.81,0.0,0.97
20.94,21.81,338.39,589.76,0.0,0.93
20.47,21.14,264.43,502.43,0.0,0.78
20.19,20.39,145.33,459.69,0.0,0.21
20.46,19.74,58.42,451.76,0.0,0.01
20.5,20.1,34.83,453.88,0.0,0.0
20.31,20.39,31.61,447.89,0.0,0.0
20.16,20.82,29.53,443.95,0.0,0.0
20.08,21.35,28.19,441.16,0.0,0.0
20.03,21.88,27.07,439.29,0.0,0.0
19.99,22.33,26.07,438.06,0.0,0.0
19.95,22.63,25.29,437.11,0.0,0.0
19.89,22.67,24.85,436.27,0.0,0.0
19.83,22.43,24.74,435.76,0.0,0.0
19.78,21.99,24.78,435.83,0.0,0.0
19.75,21.46,24.79,436.46,0.0,0.0
19.72,20.94,24.7,437.29,0.0,0.0
19.7,20.49,24.5,437.9,0.0,0.0
19.69,20.16,24.21,438.11,0.0,0.0
19.67,19.97,23.95,438.04,0.0,0.0
19.66,19.94,23.81,437.88,0.0,0.0
19.65,20.09,23.8,437.63,0.0,0.0
19.64,20.46,23.83,437.06,0.0,0.0
19.63,21.12,23.73,435.74,0.0,0.0
19.61,22.02,23.34,433.97,0.0,0.0
19.6,22.96,22.77,432.79,0.0,0.0
19.61,23.75,22.15,432.67,0.0,0.0
19.65,24.48,21.49,433.53,0.0,0.0
19.73,25.29,20.8,435.69,0.0,0.0
19.96,26.23,20.39,440.29,0.0,0.0
20.38,27.21,21.04,448.64,0.0,0.0
20.88,28.07,24.74,462.14,0.0,0.01
21.34,28.57,36.05,486.94,0.0,0.01
21.73,28.64,59.23,529.98,0.0,0.01
22.02,28.4,93.15,587.77,0.0,0.01
22.2,28.09,127.37,643.38,0.0,0.02
22.29,27.82,150.55,684.39,0.0,0.02
22.34,27.58,161.84,714.94,0.0,0.02
22.35,27.33,166.38,747.28,0.0,0.04
22.32,26.96,164.99,791.44,0.0,0.07
22.21,26.27,156.84,845.51,0.0,0.17
22.08,25.22,162.33,883.2,0.0,0.45
21.96,24.24,208.35,879.05,0.0,0.81
21.76,23.75,284.16,827.97,0.0,0.94
21.58,23.84,337.99,791.43,0.0,0.97
21.54,24.06,367.53,800.76,0.0,0.98
21.58,24.11,381.31,819.57,0.0,0.98
21.62,24.0,385.43,826.48,0.0,0.98
21.62,23.79,384.47,817.4,0.0,0.98
21.58,23.56,380.22,796.63,0.0,0.98
21.52,23.43,374.86,776.67,0.0,0.98
21.49,23.52,372.21,774.31,0.0,0.98
21.52,23.79,377.3,796.35,0.0,0.98
21.6,24.13,390.33,837.21,0.0,0.98
21.7,24.44,405.54,882.56,0.0,0.98
21.81,24.69,418.38,922.03,0.0,0.99
21.91,24.88,429.22,953.11,0.0,0.99
22.0,25.04,439.05,976.31,0.0,0.99
22.07,25.17,447.76,992.87,0.0,0.99
22.12,25.28,454.62,1004.04,0.0,0.99
22.15,25.35,459.61,1011.32,0.0,0.99
22.17,25.4,462.96,1015.83,0.0,0.99
22.19,25.43,465.08,1018.65,0.0,0.99
22.2,25.47,467.19,1021.08,0.0,0.99
22.21,25.52,469.71,1023.57,0.0,0.99
22.22,25.57,472.75,1026.41,0.0,0.99
22.24,25.62,475.94,1029.33,0.0,0.99
22.25,25.67,478.1,1031.46,0.0,0.99
20.13,24.09,63.19,462.52,0.0,0.01
20.17,23.35,25.27,448.39,0.0,0.0
20.68,23.65,25.3,464.15,0.0,0.0
21.26,24.22,29.17,503.66,0.0,0.01
21.68,24.39,42.29,573.99,0.0,0.01
21.94,24.25,66.98,673.78,0.0,0.03
22.05,23.95,96.59,781.05,0.0,0.06
22.04,23.44,121.62,865.92,0.0,0.15
21.99,22.87,152.74,901.44,0.0,0.39
21.93,22.62,213.99,891.86,0.0,0.77
21.75,22.94,297.69,846.41,0.0,0.94
21.6,23.66,356.49,825.87,0.0,0.97
21.63,24.38,392.57,864.25,0.0,0.98
21.77,24.83,415.28,916.45,0.0,0.99
21.91,25.05,428.66,954.31,0.0,0.99
22.01,25.13,437.01,975.75,0.0,0.99
22.06,25.11,439.75,983.87,0.0,0.99
22.07,24.97,436.35,980.28,0.0,0.99
22.04,24.67,426.45,961.92,0.0,0.99
21.94,24.09,411.33,918.6,0.0,0.99
21.73,23.08,394.57,824.25,0.0,0.98
21.3,21.69,375.05,652.76,0.0,0.96
20.62,20.63,306.31,503.5,0.0,0.82
20.22,20.01,158.64,454.0,0.0,0.21
20.48,19.56,60.2,448.1,0.0,0.01
20.46,20.02,34.74,451.94,0.0,0.0
20.25,20.3,31.03,446.61,0.0,0.0
20.08,20.69,28.83,442.85,0.0,0.0
19.98,21.28,27.37,439.72,0.0,0.0
19.92,22.13,26.0,437.3,0.0,0.0
19.93,23.24,24.31,436.81,0.0,0.0
20.03,24.52,22.47,439.3,0.0,0.0
20.27,25.75,21.39,444.52,0.0,0.0
20.54,26.68,21.58,450.05,0.0,0.0
20.67,27.25,22.41,452.56,0.0,0.0
20.63,27.45,22.63,451.07,0.0,0.0
20.46,27.28,21.98,447.2,0.0,0.0
20.22,26.76,21.24,443.32,0.0,0.0
20.01,26.12,20.84,440.39,0.0,0.0
19.87,25.64,20.75,438.31,0.0,0.0
19.8,25.5,20.7,437.13,0.0,0.0
19.81,25.77,20.5,437.29,0.0,0.0
19.91,26.38,20.28,439.55,0.0,0.0
20.19,27.17,20.59,444.84,0.0,0.0
20.6,27.97,22.47,453.89,0.0,0.01
21.01,28.54,27.93,467.63,0.0,0.01
21.32,28.76,37.07,484.76,0.0,0.01
21.47,28.73,44.32,496.09,0.0,0.01
21.44,28.58,42.33,490.41,0.0,0.01
21.19,28.25,32.25,469.92,0.0,0.01
20.76,27.3,24.15,452.05,0.0,0.0
20.28,25.44,22.03,444.14,0.0,0.0
19.97,23.63,22.92,440.3,0.0,0.0
19.84,22.5,24.22,437.87,0.0,0.0
19.78,21.93,24.71,436.58,0.0,0.0
19.73,21.69,24.59,435.93,0.0,0.0
19.7,21.76,24.24,435.23,0.0,0.0
19.67,22.16,23.77,434.2,0.0,0.0
19.65,22.91,23.12,433.14,0.0,0.0
19.66,23.9,22.22,433.16,0.0,0.0
19.75,25.02,21.14,435.57,0.0,0.0
20.06,26.17,20.58,442.1,0.0,0.0
20.61,27.22,21.8,454.0,0.0,0.0
21.14,27.98,27.99,473.07,0.0,0.01
21.56,28.3,43.14,504.62,0.0,0.01
21.86,28.25,66.64,547.74,0.0,0.01
22.07,28.01,92.91,594.22,0.0,0.02
22.19,27.75,115.78,636.8,0.0,0.02
22.27,27.48,131.75,673.53,0.0,0.02
22.29,27.19,136.79,703.04,0.0,0.03
22.23,26.75,126.98,726.05,0.0,0.05
22.05,25.86,107.24,750.19,0.0,0.09
21.69,24.23,87.35,754.73,0.0,0.12
21.18,22.4,64.84,675.44,0.0,0.07
20.79,21.23,40.54,553.5,0.0,0.02
20.69,20.67,32.03,488.46,0.0,0.01
20.58,20.51,32.8,462.26,0.0,0.0
20.38,20.46,31.79,451.28,0.0,0.0
20.2,20.5,30.1,445.87,0.0,0.0
20.07,20.66,28.64,442.75,0.0,0.0
20.13,23.98,63.5,461.77,0.0,0.01
20.12,23.0,25.45,446.78,0.0,0.0
20.4,22.84,25.88,452.9,0.0,0.0
20.58,22.77,26.8,456.7,0.0,0.0
20.5,22.41,27.3,452.74,0.0,0.0
20.3,21.84,27.91,446.83,0.0,0.0
20.12,21.31,28.06,442.96,0.0,0.0
19.98,20.87,27.45,441.09,0.0,0.0
19.88,20.47,26.53,440.37,0.0,0.0
19.81,20.1,25.58,439.98,0.0,0.0
19.76,19.81,24.76,439.48,0.0,0.0
19.73,19.67,24.21,438.93,0.0,0.0
19.7,19.72,23.96,438.53,0.0,0.0
19.68,20.12,23.97,438.04,0.0,0.0
19.65,21.26,23.82,435.87,0.0,0.0
19.65,23.03,22.97,433.56,0.0,0.0
19.8,24.75,21.55,436.75,0.0,0.0
20.33,26.15,21.1,447.99,0.0,0.0
20.91,27.06,23.43,462.67,0.0,0.01
21.19,27.53,27.79,472.05,0.0,0.01
21.18,27.66,28.76,469.42,0.0,0.01
20.94,27.46,25.42,458.18,0.0,0.01
20.54,26.64,22.37,447.87,0.0,0.0
20.11,25.05,21.84,441.93,0.0,0.0
19.88,23.34,23.07,438.82,0.0,0.0
19.8,22.11,24.41,437.53,0.0,0.0
19.76,21.24,24.93,437.65,0.0,0.0
19.73,20.54,24.83,438.33,0.0,0.0
19.71,20.0,24.38,438.6,0.0,0.0
19.69,19.65,23.87,438.31,0.0,0.0
19.69,19.45,23.54,437.92,0.0,0.0
19.68,19.38,23.41,437.68,0.0,0.0
19.68,19.37,23.37,437.59,0.0,0.0
19.68,19.38,23.36,437.59,0.0,0.0
19.68,19.39,23.36,437.6,0.0,0.0
19.68,19.38,23.35,437.6,0.0,0.0
19.68,19.36,23.34,437.59,0.0,0.0
19.68,19.35,23.34,437.58,0.0,0.0
19.68,19.37,23.36,437.62,0.0,0.0
19.67,19.46,23.41,437.71,0.0,0.0
19.66,19.67,23.53,437.81,0.0,0.0
19.65,20.11,23.72,437.6,0.0,0.0
19.64,20.88,23.77,436.35,0.0,0.0
19.62,21.78,23.52,434.58,0.0,0.0
19.63,22.3,23.31,433.85,0.0,0.0
19.65,22.26,23.43,434.18,0.0,0.0
19.67,21.81,23.81,435.18,0.0,0.0
19.68,21.21,24.18,436.47,0.0,0.0
19.69,20.63,24.32,437.58,0.0,0.0
19.69,20.17,24.18,438.15,0.0,0.0
19.68,19.84,23.9,438.21,0.0,0.0
19.68,19.62,23.64,438.03,0.0,0.0
19.68,19.49,23.48,437.83,0.0,0.0
19.68,19.41,23.39,437.69,0.0,0.0
19.68,19.38,23.36,437.62,0.0,0.0
19.68,19.38,23.36,437.63,0.0,0.0
19.68,19.43,23.4,437.7,0.0,0.0
19.67,19.56,23.48,437.81,0.0,0.0
19.66,19.8,23.62,437.87,0.0,0.0
19.65,20.22,23.79,437.57,0.0,0.0
19.64,20.89,23.82,436.43,0.0,0.0
19.63,21.79,23.56,434.64,0.0,0.0
19.63,22.73,23.07,433.34,0.0,0.0
19.65,23.61,22.44,433.21,0.0,0.0
19.72,24.51,21.63,434.64,0.0,0.0
19.89,25.49,20.88,438.42,0.0,0.0
20.23,26.45,20.78,444.99,0.0,0.0
20.63,27.29,22.01,453.18,0.0,0.0
20.95,27.96,25.51,462.75,0.0,0.01
21.21,28.42,32.15,475.9,0.0,0.01
21.46,28.64,42.82,495.43,0.0,0.01
21.71,28.65,59.62,525.73,0.0,0.01
21.95,28.49,85.57,571.43,0.0,0.01
22.17,28.21,122.63,633.82,0.0,0.02
22.33,27.89,169.74,708.99,0.0,0.02
22.44,27.58,222.62,789.8,0.0,0.03
22.51,27.34,274.75,870.42,0.0,0.05
22.52,27.2,308.2,939.15,0.0,0.11
22.49,27.13,301.56,972.5,0.0,0.35
22.47,27.0,305.18,969.73,0.0,0.81
20.13,24.1,63.14,462.47,0.0,0.01
20.15,23.34,25.22,447.91,0.0,0.0
20.6,23.57,25.09,460.08,0.0,0.0
21.05,24.1,26.36,481.05,0.0,0.0
21.25,24.46,27.7,493.68,0.0,0.01
21.2,24.58,26.59,486.07,0.0,0.01
20.91,24.26,24.39,467.02,0.0,0.0
20.49,23.22,24.72,452.3,0.0,0.0
20.17,22.09,26.29,444.84,0.0,0.0
19.99,21.36,26.85,441.32,0.0,0.0
19.88,20.9,26.45,439.79,0.0,0.0
19.81,20.56,25.73,439.23,0.0,0.0
19.76,20.32,25.08,438.94,0.0,0.0
19.72,20.19,24.6,438.63,0.0,0.0
19.7,20.18,24.3,438.28,0.0,0.0
19.68,20.31,24.15,437.86,0.0,0.0
19.67,20.54,24.08,437.36,0.0,0.0
19.66,20.79,24.05,436.87,0.0,0.0
19.66,20.93,24.04,436.6,0.0,0.0
19.66,20.93,24.06,436.66,0.0,0.0
19.67,20.77,24.11,437.0,0.0,0.0
19.67,20.52,24.13,437.49,0.0,0.0
19.67,20.24,24.06,437.88,0.0,0.0
19.67,19.98,23.92,438.07,0.0,0.0
19.67,19.78,23.74,438.07,0.0,0.0
19.67,19.63,23.59,437.97,0.0,0.0
19.67,19.52,23.49,437.85,0.0,0.0
19.67,19.47,23.43,437.76,0.0,0.0
19.67,19.48,23.42,437.73,0.0,0.0
19.67,19.54,23.46,437.76,0.0,0.0
19.66,19.68,23.54,437.8,0.0,0.0
19.65,19.97,23.68,437.72,0.0,0.0
19.64,20.52,23.8,437.02,0.0,0.0
19.63,21.42,23.64,435.25,0.0,0.0
19.62,22.47,23.15,433.47,0.0,0.0
19.63,23.43,22.5,432.91,0.0,0.0
19.67,24.27,21.78,433.74,0.0,0.0
19.77,25.08,21.08,436.0,0.0,0.0
19.95,25.87,20.65,439.75,0.0,0.0
20.22,26.61,20.74,444.55,0.0,0.0
20.47,27.22,21.44,449.07,0.0,0.0
20.63,27.65,22.53,452.14,0.0,0.0
20.7,27.94,23.48,453.52,0.0,0.01
20.73,28.17,24.26,454.52,0.0,0.01
20.81,28.46,25.73,457.83,0.0,0.01
21.01,28.79,29.66,466.87,0.0,0.01
21.31,28.99,39.19,486.57,0.0,0.01
21.66,28.93,58.44,523.09,0.0,0.01
21.97,28.66,90.28,579.4,0.0,0.01
22.2,28.29,131.6,647.78,0.0,0.02
22.34,27.95,172.82,714.28,0.0,0.02
22.41,27.68,204.65,771.13,0.0,0.03
22.44,27.44,219.66,817.01,0.0,0.05
22.38,27.17,205.6,848.1,0.0,0.09
22.21,26.47,165.7,856.91,0.0,0.22
21.9,24.87,143.27,837.77,0.0,0.46
21.31,22.43,136.91,721.04,0.0,0.48
20.6,20.54,93.04,534.7,0.0,0.12
20.6,19.75,40.07,473.12,0.0,0.01
20.59,19.9,34.88,458.25,0.0,0.0
20.37,19.93,32.58,449.83,0.0,0.0
20.16,19.98,29.79,445.31,0.0,0.0
20.01,20.11,27.92,442.8,0.0,0.0
19.9,20.35,26.71,440.93,0.0,0.0
19.82,20.76,25.89,439.03,0.0,0.0
19.77,21.34,25.2,436.95,0.0,0.0
19.74,22.05,24.5,435.12,0.0,0.0
19.73,22.73,23.82,434.14,0.0,0.0
19.73,23.22,23.27,433.95,0.0,0.0
19.73,23.46,22.97,434.1,0.0,0.0
19.73,23.46,22.93,434.19,0.0,0.0
19.72,23.32,23.03,434.13,0.0,0.0
19.71,23.19,23.12,433.96,0.0,0.0
19.7,23.16,23.09,433.74,0.0,0.0
19.69,23.27,22.95,433.53,0.0,0.0
19.68,23.54,22.65,433.45,0.0,0.0
19.69,24.03,22.15,433.78,0.0,0.0
19.75,24.72,21.47,435.14,0.0,0.0
19.87,25.46,20.88,438.0,0.0,0.0
20.06,26.03,20.73,441.48,0.0,0.0
20.14,24.22,62.96,463.71,0.0,0.01
20.21,23.55,25.22,449.63,0.0,0.0
20.78,23.88,25.36,469.31,0.0,0.0
21.39,24.37,31.7,520.74,0.0,0.01
21.81,24.36,51.48,614.81,0.0,0.02
22.03,24.13,83.24,732.49,0.0,0.04
22.08,23.76,115.17,839.84,0.0,0.1
22.06,23.25,144.64,903.26,0.0,0.26
22.02,22.91,193.9,914.41,0.0,0.65
21.86,22.93,271.67,872.7,0.0,0.9
21.59,23.17,333.0,803.03,0.0,0.96
21.43,23.4,361.7,772.46,0.0,0.98
21.38,23.37,373.38,760.19,0.0,0.98
21.32,23.05,370.75,728.51,0.0,0.97
21.16,22.55,355.84,667.3,0.0,0.96
20.87,22.01,321.42,587.65,0.0,0.93
20.47,21.67,249.12,519.02,0.0,0.79
20.2,21.44,144.38,481.28,0.0,0.33
20.35,20.85,62.12,469.7,0.0,0.02
20.64,20.79,33.68,469.15,0.0,0.0
20.53,20.99,31.83,456.41,0.0,0.0
20.33,21.18,30.07,448.07,0.0,0.0
20.17,21.41,28.62,443.13,0.0,0.0
20.05,21.79,27.27,439.87,0.0,0.0
19.97,22.37,25.92,437.76,0.0,0.0
19.94,23.13,24.52,436.99,0.0,0.0
19.97,23.98,23.13,437.76,0.0,0.0
20.04,24.79,22.03,439.63,0.0,0.0
20.13,25.46,21.36,441.62,0.0,0.0
20.19,25.98,21.05,443.03,0.0,0.0
20.23,26.41,20.94,443.92,0.0,0.0
20.27,26.78,20.97,444.7,0.0,0.0
20.31,27.1,21.11,445.57,0.0,0.0
20.35,27.33,21.33,446.32,0.0,0.0
20.36,27.42,21.46,446.43,0.0,0.0
20.32,27.31,21.38,445.57,0.0,0.0
20.21,26.9,21.1,443.69,0.0,0.0
20.05,26.18,20.9,441.23,0.0,0.0
19.9,25.22,21.13,438.79,0.0,0.0
19.8,24.26,21.85,436.71,0.0,0.0
