temp,rain_1h,snow_1h,clouds_all,weather_main,Date,traffic_volume
278.64,0.0,0.0,40,Clouds,2012-11-17 13:00,4525
279.34,0.0,0.0,40,Clouds,2012-11-17 14:00,4628
279.39,0.0,0.0,40,Clouds,2012-11-17 15:00,4546
278.73,0.0,0.0,40,Clouds,2012-11-17 16:00,4516
276.5,0.0,0.0,40,Clouds,2012-11-17 17:00,4468
274.33,0.0,0.0,20,Clouds,2012-11-17 19:00,3265
274.43,0.0,0.0,20,Clouds,2012-11-17 20:00,2608
274.45,0.0,0.0,20,Clouds,2012-11-17 21:00,2770
274.4,0.0,0.0,1,Clear,2012-11-17 22:00,2661
274.78,0.0,0.0,1,Clear,2012-11-17 23:00,2191
275.15,0.0,0.0,1,Clear,2012-11-18 00:00,1293
275.25,0.0,0.0,1,Clear,2012-11-18 01:00,861
275.62,0.0,0.0,1,Clear,2012-11-18 02:00,644
275.89,0.0,0.0,1,Haze,2012-11-18 03:00,368
276.16,0.0,0.0,1,Haze,2012-11-18 04:00,293
276.29,0.0,0.0,1,Clear,2012-11-18 05:00,482
276.24,0.0,0.0,1,Clear,2012-11-18 06:00,774
276.2,0.0,0.0,20,Clouds,2012-11-18 07:00,1052
277.08,0.0,0.0,75,Haze,2012-11-18 08:00,1722
279.0,0.0,0.0,75,Haze,2012-11-18 09:00,2561
281.2,0.0,0.0,75,Clouds,2012-11-18 10:00,3232
283.49,0.0,0.0,75,Clouds,2012-11-18 11:00,3630
285.53,0.0,0.0,90,Clouds,2012-11-18 12:00,3999
285.96,0.0,0.0,75,Clouds,2012-11-18 13:00,4075
285.95,0.0,0.0,75,Clouds,2012-11-18 14:00,3966
285.65,0.0,0.0,75,Clouds,2012-11-18 15:00,4083
285.05,0.0,0.0,75,Clouds,2012-11-18 16:00,4277
284.31,0.0,0.0,75,Clouds,2012-11-18 17:00,4368
284.17,0.0,0.0,90,Clouds,2012-11-18 18:00,3504
284.17,0.0,0.0,90,Clouds,2012-11-18 19:00,3575
284.17,0.0,0.0,90,Clouds,2012-11-18 20:00,2702
283.94,0.0,0.0,90,Clouds,2012-11-18 21:00,2007
283.65,0.0,0.0,90,Clouds,2012-11-18 22:00,1505
283.55,0.0,0.0,90,Clouds,2012-11-18 23:00,961
283.01,0.0,0.0,90,Clouds,2012-11-19 00:00,476
282.54,0.0,0.0,90,Clouds,2012-11-19 01:00,311
282.45,0.0,0.0,90,Clouds,2012-11-19 02:00,268
282.02,0.0,0.0,90,Clouds,2012-11-19 03:00,364
281.8,0.0,0.0,90,Clouds,2012-11-19 04:00,789
281.06,0.0,0.0,90,Clouds,2012-11-19 05:00,2579
280.5,0.0,0.0,40,Clouds,2012-11-19 06:00,5546
280.03,0.0,0.0,40,Clouds,2012-11-19 07:00,6831
280.0,0.0,0.0,40,Clouds,2012-11-19 08:00,5884
281.48,0.0,0.0,40,Clouds,2012-11-19 09:00,5133
282.85,0.0,0.0,75,Clouds,2012-11-19 10:00,4518
284.13,0.0,0.0,40,Clouds,2012-11-19 11:00,4564
285.5,0.0,0.0,1,Clear,2012-11-19 12:00,4925
286.43,0.0,0.0,1,Clear,2012-11-19 13:00,4866
287.18,0.0,0.0,20,Clouds,2012-11-19 14:00,5118
286.68,0.0,0.0,40,Clouds,2012-11-19 15:00,5473
286.02,0.0,0.0,75,Clouds,2012-11-19 16:00,6276
284.55,0.0,0.0,40,Clouds,2012-11-19 17:00,5908
284.64,0.0,0.0,40,Clouds,2012-11-19 18:00,4239
284.34,0.0,0.0,75,Clouds,2012-11-19 19:00,3011
284.04,0.0,0.0,75,Clouds,2012-11-19 20:00,2644
283.5,0.0,0.0,75,Clouds,2012-11-19 21:00,2150
282.96,0.0,0.0,75,Clouds,2012-11-19 22:00,1539
282.38,0.0,0.0,40,Clouds,2012-11-19 23:00,970
282.09,0.0,0.0,75,Clouds,2012-11-20 00:00,504
281.77,0.0,0.0,75,Clouds,2012-11-20 01:00,327
282.35,0.0,0.0,75,Clouds,2012-11-20 02:00,254
282.26,0.0,0.0,75,Clouds,2012-11-20 03:00,346
282.37,0.0,0.0,75,Clouds,2012-11-20 04:00,775
282.52,0.0,0.0,75,Clouds,2012-11-20 05:00,2568
282.43,0.0,0.0,90,Clouds,2012-11-20 06:00,5647
282.01,0.0,0.0,75,Clouds,2012-11-20 07:00,6824
282.33,0.0,0.0,75,Clouds,2012-11-20 08:00,5989
283.08,0.0,0.0,75,Clouds,2012-11-20 09:00,5419
283.53,0.0,0.0,40,Clouds,2012-11-20 10:00,4826
285.74,0.0,0.0,40,Clouds,2012-11-20 11:00,5003
286.67,0.0,0.0,40,Clouds,2012-11-20 12:00,5099
287.41,0.0,0.0,40,Clouds,2012-11-20 13:00,5264
287.74,0.0,0.0,40,Clouds,2012-11-20 14:00,5561
287.73,0.0,0.0,40,Clouds,2012-11-20 15:00,5721
286.53,0.0,0.0,40,Clouds,2012-11-20 16:00,6521
283.85,0.0,0.0,40,Clouds,2012-11-20 17:00,6019
281.47,0.0,0.0,20,Clouds,2012-11-20 18:00,4525
280.54,0.0,0.0,1,Clear,2012-11-20 19:00,3385
279.11,0.0,0.0,1,Clear,2012-11-20 20:00,2999
278.24,0.0,0.0,1,Clear,2012-11-20 21:00,2642
277.99,0.0,0.0,1,Clear,2012-11-20 22:00,2050
278.0,0.0,0.0,1,Haze,2012-11-20 23:00,1211
277.74,0.0,0.0,20,Mist,2012-11-21 00:00,667
277.23,0.0,0.0,1,Mist,2012-11-21 01:00,399
276.49,0.0,0.0,1,Clear,2012-11-21 02:00,269
276.15,0.0,0.0,1,Clear,2012-11-21 03:00,412
275.06,0.0,0.0,1,Mist,2012-11-21 04:00,746
273.99,0.0,0.0,1,Mist,2012-11-21 05:00,2489
273.0,0.0,0.0,1,Fog,2012-11-21 06:00,5343
273.0,0.0,0.0,1,Mist,2012-11-21 06:00,5343
272.54,0.0,0.0,1,Mist,2012-11-21 07:00,6138
272.54,0.0,0.0,1,Fog,2012-11-21 07:00,6138
272.51,0.0,0.0,1,Haze,2012-11-21 08:00,5413
272.51,0.0,0.0,1,Mist,2012-11-21 08:00,5413
272.51,0.0,0.0,1,Fog,2012-11-21 08:00,5413
274.66,0.0,0.0,1,Mist,2012-11-21 09:00,5041
274.66,0.0,0.0,1,Haze,2012-11-21 09:00,5041
274.66,0.0,0.0,1,Fog,2012-11-21 09:00,5041
276.57,0.0,0.0,1,Fog,2012-11-21 10:00,4875
276.57,0.0,0.0,1,Haze,2012-11-21 10:00,4875
278.81,0.0,0.0,1,Mist,2012-11-21 11:00,5266
280.95,0.0,0.0,20,Clouds,2012-11-21 12:00,5656
283.13,0.0,0.0,20,Clouds,2012-11-21 13:00,5561
283.91,0.0,0.0,20,Clouds,2012-11-21 14:00,5963
284.22,0.0,0.0,20,Clouds,2012-11-21 15:00,5928
282.46,0.0,0.0,40,Clouds,2012-11-21 16:00,5733
279.63,0.0,0.0,40,Clouds,2012-11-21 17:00,4964
278.13,0.0,0.0,40,Clouds,2012-11-21 18:00,4179
277.36,0.0,0.0,40,Clouds,2012-11-21 19:00,3267
277.38,0.0,0.0,90,Clouds,2012-11-21 20:00,2787
277.82,0.0,0.0,90,Clouds,2012-11-21 21:00,2432
278.33,0.0,0.0,75,Clouds,2012-11-21 22:00,1972
278.49,0.0,0.0,20,Clouds,2012-11-21 23:00,1399
278.54,0.0,0.0,20,Mist,2012-11-22 00:00,919
278.97,0.0,0.0,1,Mist,2012-11-22 01:00,634
279.35,0.0,0.0,1,Clear,2012-11-22 02:00,411
279.68,0.0,0.0,1,Clear,2012-11-22 03:00,317
279.36,0.0,0.0,1,Clear,2012-11-22 04:00,252
279.46,0.0,0.0,1,Clear,2012-11-22 05:00,380
279.93,0.0,0.0,20,Clouds,2012-11-22 06:00,881
279.66,0.0,0.0,75,Clouds,2012-11-22 07:00,1094
279.47,0.0,0.0,75,Clouds,2012-11-22 08:00,1119
281.16,0.0,0.0,90,Haze,2012-11-22 09:00,1674
283.0,0.0,0.0,75,Clouds,2012-11-22 10:00,2477
284.99,0.0,0.0,90,Clouds,2012-11-22 11:00,3245
285.88,0.0,0.0,90,Clouds,2012-11-22 12:00,3461
286.87,0.0,0.0,90,Clouds,2012-11-22 13:00,3213
287.98,0.0,0.0,75,Clouds,2012-11-22 14:00,3090
288.46,0.0,0.0,75,Clouds,2012-11-22 15:00,3068
287.3,0.0,0.0,75,Clouds,2012-11-22 16:00,3152
285.57,0.0,0.0,75,Clouds,2012-11-22 17:00,3023
284.82,0.0,0.0,75,Clouds,2012-11-22 18:00,3083
285.57,0.0,0.0,40,Clouds,2012-11-22 19:00,3010
287.12,0.0,0.0,75,Clouds,2012-11-22 20:00,3002
287.97,0.0,0.0,75,Clouds,2012-11-22 21:00,2533
288.23,0.0,0.0,75,Clouds,2012-11-22 22:00,1958
288.22,0.0,0.0,75,Clouds,2012-11-22 23:00,1390
287.46,0.0,0.0,75,Clouds,2012-11-23 00:00,693
286.67,0.0,0.0,20,Clouds,2012-11-23 01:00,482
286.01,0.0,0.0,20,Clouds,2012-11-23 02:00,370
285.37,0.0,0.0,20,Clouds,2012-11-23 03:00,341
284.82,0.0,0.0,20,Clouds,2012-11-23 04:00,456
284.58,0.0,0.0,75,Clouds,2012-11-23 05:00,1105
284.06,0.0,0.0,75,Clouds,2012-11-23 06:00,2069
283.35,0.0,0.0,75,Clouds,2012-11-23 07:00,2381
283.0,0.0,0.0,75,Clouds,2012-11-23 08:00,2364
283.89,0.0,0.0,75,Clouds,2012-11-23 09:00,2783
284.9,0.0,0.0,40,Clouds,2012-11-23 10:00,3230
284.99,0.0,0.0,40,Clouds,2012-11-23 11:00,3586
284.15,0.0,0.0,75,Clouds,2012-11-23 12:00,3947
282.15,0.0,0.0,75,Clouds,2012-11-23 13:00,3800
279.39,0.0,0.0,75,Clouds,2012-11-23 14:00,4231
277.38,0.0,0.0,75,Snow,2012-11-23 15:00,4174
276.44,0.0,0.0,90,Rain,2012-11-23 16:00,4079
276.44,0.0,0.0,90,Snow,2012-11-23 16:00,4079
274.35,0.0,0.0,90,Mist,2012-11-23 17:00,3900
274.35,0.0,0.0,90,Snow,2012-11-23 17:00,3900
273.13,0.0,0.0,90,Snow,2012-11-23 18:00,3420
273.13,0.0,0.0,90,Mist,2012-11-23 18:00,3420
272.42,0.0,0.0,90,Snow,2012-11-23 19:00,2876
272.42,0.0,0.0,90,Fog,2012-11-23 19:00,2876
272.42,0.0,0.0,90,Snow,2012-11-23 19:00,2876
272.42,0.0,0.0,90,Mist,2012-11-23 19:00,2876
271.6,0.0,0.0,90,Mist,2012-11-23 20:00,2543
271.6,0.0,0.0,90,Snow,2012-11-23 20:00,2543
271.6,0.0,0.0,90,Snow,2012-11-23 20:00,2543
270.59,0.0,0.0,90,Haze,2012-11-23 21:00,2221
269.61,0.0,0.0,90,Snow,2012-11-23 22:00,2148
268.72,0.0,0.0,90,Snow,2012-11-23 23:00,1512
268.72,0.0,0.0,90,Mist,2012-11-23 23:00,1512
268.06,0.0,0.0,90,Snow,2012-11-24 00:00,917
267.76,0.0,0.0,90,Snow,2012-11-24 01:00,611
267.76,0.0,0.0,90,Haze,2012-11-24 01:00,611
267.19,0.0,0.0,90,Snow,2012-11-24 02:00,470
266.59,0.0,0.0,90,Mist,2012-11-24 03:00,322
266.59,0.0,0.0,90,Snow,2012-11-24 03:00,322
265.86,0.0,0.0,90,Snow,2012-11-24 04:00,299
265.6,0.0,0.0,90,Snow,2012-11-24 05:00,574
265.55,0.0,0.0,90,Snow,2012-11-24 06:00,1017
265.5,0.0,0.0,90,Snow,2012-11-24 07:00,1348
266.01,0.0,0.0,75,Snow,2012-11-24 08:00,1878
266.51,0.0,0.0,90,Snow,2012-11-24 09:00,2753
266.98,0.0,0.0,90,Clouds,2012-11-24 10:00,3178
267.78,0.0,0.0,90,Clouds,2012-11-24 11:00,3880
268.76,0.0,0.0,1,Clear,2012-11-24 12:00,4312
269.24,0.0,0.0,1,Clear,2012-11-24 13:00,4494
269.4,0.0,0.0,40,Clouds,2012-11-24 14:00,4206
269.2,0.0,0.0,75,Clouds,2012-11-24 15:00,4204
269.15,0.0,0.0,90,Clouds,2012-11-24 16:00,4449
268.5,0.0,0.0,90,Clouds,2012-11-24 17:00,4357
267.82,0.0,0.0,90,Clouds,2012-11-24 18:00,3905
266.92,0.0,0.0,90,Clouds,2012-11-24 19:00,3068
265.61,0.0,0.0,90,Clouds,2012-11-24 20:00,2779
262.33,0.0,0.0,1,Clear,2012-11-25 01:00,689
261.45,0.0,0.0,1,Clear,2012-11-25 02:00,536
261.08,0.0,0.0,1,Clear,2012-11-25 03:00,322
260.62,0.0,0.0,1,Clear,2012-11-25 04:00,271
260.24,0.0,0.0,1,Clear,2012-11-25 05:00,426
259.88,0.0,0.0,1,Clear,2012-11-25 06:00,726
259.78,0.0,0.0,1,Clear,2012-11-25 07:00,910
260.82,0.0,0.0,20,Clouds,2012-11-25 08:00,1366
263.42,0.0,0.0,75,Clouds,2012-11-25 09:00,2222
265.24,0.0,0.0,20,Clouds,2012-11-25 10:00,2918
266.31,0.0,0.0,75,Clouds,2012-11-25 11:00,3413
267.37,0.0,0.0,90,Clouds,2012-11-25 12:00,3724
268.13,0.0,0.0,90,Clouds,2012-11-25 13:00,3949
268.93,0.0,0.0,90,Clouds,2012-11-25 14:00,4076
269.41,0.0,0.0,90,Clouds,2012-11-25 15:00,4729
270.1,0.0,0.0,90,Clouds,2012-11-25 16:00,4880
270.37,0.0,0.0,90,Clouds,2012-11-25 17:00,4435
270.61,0.0,0.0,90,Clouds,2012-11-25 18:00,3749
270.98,0.0,0.0,90,Clouds,2012-11-25 19:00,3381
271.02,0.0,0.0,90,Clouds,2012-11-25 20:00,2809
270.98,0.0,0.0,90,Clouds,2012-11-25 21:00,2150
270.97,0.0,0.0,90,Snow,2012-11-25 22:00,1533
270.97,0.0,0.0,40,Clouds,2012-11-25 23:00,925
271.25,0.0,0.0,90,Clouds,2012-11-26 00:00,524
271.34,0.0,0.0,90,Clouds,2012-11-26 01:00,293
271.79,0.0,0.0,90,Clouds,2012-11-26 02:00,258
271.75,0.0,0.0,90,Clouds,2012-11-26 03:00,337
271.62,0.0,0.0,90,Clouds,2012-11-26 04:00,771
271.48,0.0,0.0,90,Clouds,2012-11-26 05:00,2496
271.14,0.0,0.0,90,Clouds,2012-11-26 06:00,5529
270.77,0.0,0.0,90,Clouds,2012-11-26 07:00,6752
270.73,0.0,0.0,90,Clouds,2012-11-26 08:00,5787
270.89,0.0,0.0,90,Clouds,2012-11-26 09:00,4699
270.97,0.0,0.0,90,Clouds,2012-11-26 10:00,4271
270.64,0.0,0.0,90,Clouds,2012-11-26 11:00,4314
270.39,0.0,0.0,90,Clouds,2012-11-26 12:00,4603
271.26,0.0,0.0,86,Clouds,2012-11-26 13:00,4816
271.65,0.0,0.0,75,Snow,2012-11-26 15:00,5449
271.6,0.0,0.0,90,Clouds,2012-11-26 16:00,6238
271.36,0.0,0.0,75,Clouds,2012-11-26 17:00,5761
271.32,0.0,0.0,90,Clouds,2012-11-26 18:00,4022
271.29,0.0,0.0,90,Clouds,2012-11-26 19:00,2874
271.29,0.0,0.0,90,Clouds,2012-11-26 20:00,2362
270.6,0.0,0.0,90,Clouds,2012-11-26 21:00,2098
269.59,0.0,0.0,90,Clouds,2012-11-26 22:00,1342
268.57,0.0,0.0,90,Clouds,2012-11-26 23:00,944
267.12,0.0,0.0,90,Clouds,2012-11-27 00:00,459
265.53,0.0,0.0,75,Clouds,2012-11-27 01:00,303
264.4,0.0,0.0,75,Snow,2012-11-27 02:00,247
262.98,0.0,0.0,40,Clouds,2012-11-27 03:00,337
262.44,0.0,0.0,40,Snow,2012-11-27 04:00,781
261.77,0.0,0.0,90,Snow,2012-11-27 05:00,2601
261.27,0.0,0.0,90,Snow,2012-11-27 06:00,5639
260.62,0.0,0.0,75,Clouds,2012-11-27 07:00,6768
260.47,0.0,0.0,40,Clouds,2012-11-27 08:00,6116
261.12,0.0,0.0,1,Clear,2012-11-27 09:00,5215
262.6,0.0,0.0,1,Clear,2012-11-27 10:00,4315
263.5,0.0,0.0,1,Clear,2012-11-27 11:00,4497
264.4,0.0,0.0,1,Clear,2012-11-27 12:00,4799
265.23,0.0,0.0,1,Clear,2012-11-27 13:00,4884
266.06,0.0,0.0,1,Clear,2012-11-27 14:00,5234
266.17,0.0,0.0,1,Clear,2012-11-27 15:00,5665
266.01,0.0,0.0,1,Clear,2012-11-27 16:00,6428
264.93,0.0,0.0,1,Clear,2012-11-27 17:00,6092
264.26,0.0,0.0,1,Clear,2012-11-27 18:00,4317
263.8,0.0,0.0,1,Clear,2012-11-27 19:00,3137
263.33,0.0,0.0,1,Clear,2012-11-27 20:00,2647
263.47,0.0,0.0,1,Clear,2012-11-27 21:00,2194
263.55,0.0,0.0,1,Clear,2012-11-27 22:00,1523
263.83,0.0,0.0,1,Clear,2012-11-27 23:00,949
264.18,0.0,0.0,1,Clear,2012-11-28 00:00,510
264.21,0.0,0.0,20,Clouds,2012-11-28 01:00,342
264.75,0.0,0.0,75,Clouds,2012-11-28 02:00,245
264.94,0.0,0.0,75,Clouds,2012-11-28 03:00,352
265.07,0.0,0.0,40,Clouds,2012-11-28 04:00,759
265.25,0.0,0.0,75,Clouds,2012-11-28 05:00,2638
264.84,0.0,0.0,40,Clouds,2012-11-28 06:00,5816
265.03,0.0,0.0,20,Clouds,2012-11-28 07:00,6995
265.28,0.0,0.0,75,Clouds,2012-11-28 08:00,6071
267.05,0.0,0.0,40,Clouds,2012-11-28 09:00,5228
268.83,0.0,0.0,75,Clouds,2012-11-28 10:00,4570
270.43,0.0,0.0,90,Clouds,2012-11-28 11:00,4809
272.28,0.0,0.0,90,Clouds,2012-11-28 12:00,4839
273.82,0.0,0.0,90,Clouds,2012-11-28 13:00,4837
275.34,0.0,0.0,75,Clouds,2012-11-28 14:00,5290
276.01,0.0,0.0,90,Clouds,2012-11-28 15:00,5621
275.25,0.0,0.0,40,Clouds,2012-11-28 16:00,6116
273.84,0.0,0.0,75,Clouds,2012-11-28 17:00,5813
272.17,0.0,0.0,40,Clouds,2012-11-28 18:00,4314
270.99,0.0,0.0,20,Clouds,2012-11-28 19:00,3077
270.23,0.0,0.0,1,Clear,2012-11-28 20:00,2691
269.63,0.0,0.0,1,Clear,2012-11-28 21:00,2297
269.59,0.0,0.0,1,Clear,2012-11-28 22:00,1568
269.52,0.0,0.0,1,Clear,2012-11-28 23:00,1020
269.69,0.0,0.0,20,Clouds,2012-11-29 00:00,561
269.84,0.0,0.0,90,Clouds,2012-11-29 01:00,358
269.7,0.0,0.0,90,Clouds,2012-11-29 02:00,279
269.73,0.0,0.0,90,Clouds,2012-11-29 03:00,363
269.51,0.0,0.0,90,Clouds,2012-11-29 04:00,784
269.29,0.0,0.0,90,Clouds,2012-11-29 05:00,2612
269.29,0.0,0.0,90,Clouds,2012-11-29 06:00,5608
269.56,0.0,0.0,90,Clouds,2012-11-29 07:00,7020
269.6,0.0,0.0,90,Clouds,2012-11-29 08:00,6072
270.12,0.0,0.0,90,Clouds,2012-11-29 09:00,5403
270.96,0.0,0.0,75,Clouds,2012-11-29 10:00,4566
271.43,0.0,0.0,75,Clouds,2012-11-29 11:00,4906
273.12,0.0,0.0,75,Clouds,2012-11-29 12:00,5081
273.26,0.0,0.0,1,Clear,2012-11-29 13:00,5101
274.36,0.0,0.0,75,Clouds,2012-11-29 14:00,5463
274.33,0.0,0.0,75,Clouds,2012-11-29 15:00,5945
273.67,0.0,0.0,16,Clouds,2012-11-29 16:00,6489
272.98,0.0,0.0,90,Clouds,2012-11-29 17:00,6078
272.48,0.0,0.0,90,Clouds,2012-11-29 18:00,4522
272.56,0.0,0.0,90,Clouds,2012-11-29 19:00,3293
272.93,0.0,0.0,90,Clouds,2012-11-29 20:00,2913
273.13,0.0,0.0,16,Clouds,2012-11-29 21:00,2571
273.92,0.0,0.0,16,Clouds,2012-11-29 23:00,1070
273.92,0.0,0.0,16,Clouds,2012-11-30 00:00,591
270.47,0.0,0.0,6,Clear,2012-11-30 01:00,382
270.47,0.0,0.0,6,Clear,2012-11-30 02:00,340
270.47,0.0,0.0,6,Clear,2012-11-30 03:00,381
270.47,0.0,0.0,6,Clear,2012-11-30 04:00,784
270.47,0.0,0.0,6,Clear,2012-11-30 05:00,2468
270.47,0.0,0.0,6,Clear,2012-11-30 06:00,5503
271.22,0.0,0.0,59,Clouds,2012-11-30 07:00,6615
271.22,0.0,0.0,59,Clouds,2012-11-30 08:00,5913
271.22,0.0,0.0,59,Clouds,2012-11-30 09:00,5171
271.22,0.0,0.0,59,Clouds,2012-11-30 10:00,4840
271.22,0.0,0.0,59,Clouds,2012-11-30 11:00,5263
276.53,0.0,0.0,75,Clouds,2012-11-30 13:00,5446
276.41,0.0,0.0,75,Clouds,2012-11-30 14:00,5746
275.76,0.0,0.0,90,Clouds,2012-11-30 15:00,6110
275.24,0.0,0.0,90,Clouds,2012-11-30 16:00,6749
274.48,0.0,0.0,90,Clouds,2012-11-30 17:00,5518
273.88,0.0,0.0,90,Clouds,2012-11-30 18:00,5420
273.45,0.0,0.0,90,Clouds,2012-11-30 19:00,3618
272.8,0.0,0.0,90,Clouds,2012-11-30 20:00,3020
272.38,0.0,0.0,90,Clouds,2012-11-30 21:00,2987
272.33,0.0,0.0,90,Clouds,2012-11-30 22:00,2644
272.14,0.0,0.0,90,Clouds,2012-11-30 23:00,1799
272.0,0.0,0.0,90,Clouds,2012-12-01 00:00,1103
272.13,0.0,0.0,90,Clouds,2012-12-01 01:00,702
271.81,0.0,0.0,90,Clouds,2012-12-01 02:00,588
271.63,0.0,0.0,90,Clouds,2012-12-01 03:00,411
271.54,0.0,0.0,90,Clouds,2012-12-01 04:00,384
271.68,0.0,0.0,90,Clouds,2012-12-01 05:00,748
272.23,0.0,0.0,90,Clouds,2012-12-01 06:00,1274
272.53,0.0,0.0,90,Haze,2012-12-01 07:00,2192
273.09,0.0,0.0,90,Haze,2012-12-01 08:00,2953
273.09,0.0,0.0,90,Mist,2012-12-01 08:00,2953
273.42,0.0,0.0,90,Haze,2012-12-01 09:00,3648
273.42,0.0,0.0,90,Mist,2012-12-01 09:00,3648
273.79,0.0,0.0,90,Mist,2012-12-01 10:00,3971
273.79,0.0,0.0,90,Haze,2012-12-01 10:00,3971
274.06,0.0,0.0,90,Haze,2012-12-01 11:00,4618
274.06,0.0,0.0,90,Mist,2012-12-01 11:00,4618
274.38,0.0,0.0,90,Haze,2012-12-01 12:00,5161
274.38,0.0,0.0,90,Mist,2012-12-01 12:00,5161
274.57,0.0,0.0,90,Haze,2012-12-01 13:00,4986
274.57,0.0,0.0,90,Mist,2012-12-01 13:00,4986
274.84,0.0,0.0,90,Haze,2012-12-01 14:00,4919
274.84,0.0,0.0,90,Mist,2012-12-01 14:00,4919
274.72,0.0,0.0,90,Mist,2012-12-01 15:00,4819
274.72,0.0,0.0,90,Haze,2012-12-01 15:00,4819
274.56,0.0,0.0,90,Haze,2012-12-01 16:00,5085
274.56,0.0,0.0,90,Mist,2012-12-01 16:00,5085
274.56,0.0,0.0,90,Clouds,2012-12-01 17:00,5231
274.38,0.0,0.0,90,Haze,2012-12-01 18:00,4788
274.38,0.0,0.0,90,Mist,2012-12-01 18:00,4788
274.04,0.0,0.0,90,Mist,2012-12-01 19:00,3288
274.04,0.0,0.0,90,Haze,2012-12-01 19:00,3288
273.86,0.0,0.0,90,Haze,2012-12-01 20:00,2746
273.86,0.0,0.0,90,Mist,2012-12-01 20:00,2746
273.86,0.0,0.0,90,Mist,2012-12-01 21:00,2616
273.86,0.0,0.0,90,Mist,2012-12-01 22:00,2489
274.0,0.0,0.0,90,Mist,2012-12-01 23:00,1917
274.01,0.0,0.0,90,Mist,2012-12-02 00:00,1341
274.52,0.0,0.0,90,Mist,2012-12-02 01:00,825
274.8,0.0,0.0,90,Mist,2012-12-02 02:00,627
275.18,0.0,0.0,90,Mist,2012-12-02 03:00,339
275.59,0.0,0.0,90,Mist,2012-12-02 04:00,301
275.91,0.0,0.0,90,Mist,2012-12-02 05:00,447
275.73,0.0,0.0,90,Mist,2012-12-02 06:00,667
275.86,0.0,0.0,90,Mist,2012-12-02 07:00,1029
276.24,0.0,0.0,90,Mist,2012-12-02 08:00,1613
277.86,0.0,0.0,100,Rain,2012-12-02 10:00,3179
277.86,0.0,0.0,100,Rain,2012-12-02 11:00,3642
279.43,0.0,0.0,100,Rain,2012-12-02 12:00,3770
279.85,0.0,0.0,90,Mist,2012-12-02 13:00,3924
279.85,0.0,0.0,90,Haze,2012-12-02 13:00,3924
280.55,0.0,0.0,90,Haze,2012-12-02 14:00,3696
280.55,0.0,0.0,90,Mist,2012-12-02 14:00,3696
280.8,0.0,0.0,90,Mist,2012-12-02 15:00,4329
280.8,0.0,0.0,90,Haze,2012-12-02 15:00,4329
280.8,0.0,0.0,90,Haze,2012-12-02 16:00,4135
280.8,0.0,0.0,90,Mist,2012-12-02 16:00,4135
280.65,0.0,0.0,90,Haze,2012-12-02 17:00,3938
280.65,0.0,0.0,90,Mist,2012-12-02 17:00,3938
279.0,0.0,0.0,90,Haze,2012-12-02 18:00,3243
279.0,0.0,0.0,90,Mist,2012-12-02 18:00,3243
277.24,0.0,0.0,40,Mist,2012-12-02 19:00,2731
276.8,0.0,0.0,90,Mist,2012-12-02 20:00,2319
276.38,0.0,0.0,90,Mist,2012-12-02 21:00,2093
276.55,0.0,0.0,90,Mist,2012-12-02 22:00,2350
276.01,0.0,0.0,75,Mist,2012-12-02 23:00,930
276.01,0.0,0.0,75,Rain,2012-12-02 23:00,930
274.55,0.0,0.0,20,Mist,2012-12-03 00:00,496
274.55,0.0,0.0,20,Fog,2012-12-03 00:00,496
273.38,0.0,0.0,1,Mist,2012-12-03 01:00,273
273.38,0.0,0.0,1,Fog,2012-12-03 01:00,273
272.68,0.0,0.0,1,Mist,2012-12-03 02:00,234
272.68,0.0,0.0,1,Fog,2012-12-03 02:00,234
272.45,0.0,0.0,1,Mist,2012-12-03 03:00,291
272.45,0.0,0.0,1,Fog,2012-12-03 03:00,291
271.65,0.0,0.0,20,Mist,2012-12-03 04:00,802
271.65,0.0,0.0,20,Fog,2012-12-03 04:00,802
271.25,0.0,0.0,90,Fog,2012-12-03 05:00,2518
271.06,0.0,0.0,90,Fog,2012-12-03 06:00,5506
271.48,0.0,0.0,90,Fog,2012-12-03 07:00,6393
271.33,0.0,0.0,90,Fog,2012-12-03 08:00,5800
271.33,0.0,0.0,90,Mist,2012-12-03 08:00,5800
271.94,0.0,0.0,90,Fog,2012-12-03 09:00,5064
271.94,0.0,0.0,90,Mist,2012-12-03 09:00,5064
273.36,0.0,0.0,90,Mist,2012-12-03 10:00,4442
273.36,0.0,0.0,90,Fog,2012-12-03 10:00,4442
274.34,0.0,0.0,90,Mist,2012-12-03 11:00,4544
274.34,0.0,0.0,90,Fog,2012-12-03 11:00,4544
274.89,0.0,0.0,90,Mist,2012-12-03 12:00,4777
274.89,0.0,0.0,90,Fog,2012-12-03 12:00,4777
275.01,0.0,0.0,90,Mist,2012-12-03 13:00,4810
275.01,0.0,0.0,90,Fog,2012-12-03 13:00,4810
276.07,0.0,0.0,90,Mist,2012-12-03 14:00,5310
276.06,0.0,0.0,90,Mist,2012-12-03 15:00,5678
275.85,0.0,0.0,90,Mist,2012-12-03 16:00,6334
275.78,0.0,0.0,90,Mist,2012-12-03 17:00,5914
275.83,0.0,0.0,90,Mist,2012-12-03 18:00,4179
276.06,0.0,0.0,90,Mist,2012-12-03 19:00,3076
276.44,0.0,0.0,75,Mist,2012-12-03 20:00,2478
277.14,0.0,0.0,90,Mist,2012-12-03 21:00,2159
